meeting	sequence	date	type	speaker	statement	code2	code
201410	0	2014-10-29	meeting	YELLEN	I’d like to call this meeting to order.	5	5
201410	1	2014-10-29	meeting	YELLEN	Before turning to our agenda, I’d like to say a few words about our communications with the public.	97	9
201410	2	2014-10-29	meeting	YELLEN	Many of you will recall that in June 2011, the FOMC adopted a policy pertaining to the external communications of FOMC participants, and we have reaffirmed that policy every year thereafter.	97	9
201410	3	2014-10-29	meeting	YELLEN	Principle number one is that every single Committee participant, and not just the Chair, has an obligation to enhance the public’s understanding of monetary policy, including its rationale.	97	9
201410	4	2014-10-29	meeting	YELLEN	I would urge you to keep this principle in mind, especially during these highly sensitive times when there is heightened market volatility and tremendous focus on our ongoing discussions about how and when renormalization might proceed.	97	9
201410	5	2014-10-29	meeting	YELLEN	If we aren’t careful about what we say in speeches and other forums, such as media interviews, we can easily confuse markets and the general public, adding to volatility and ultimately diminishing the effectiveness and credibility of our policy.	97	9
201410	6	2014-10-29	meeting	YELLEN	Of course, our guidelines affirm that participants are always free to present their own views.	97	9
201410	7	2014-10-29	meeting	YELLEN	I personally feel that communicating the diversity of views on the Committee, as we also do with the SEP, is valuable, but I consider it important to do that in a way that clearly distinguishes one’s individual view from the Committee’s agreed-upon policy stance.	97	9
201410	8	2014-10-29	meeting	YELLEN	We have also traditionally emphasized in our communications the collegial, consensus-driven nature of the FOMC policy process, the fact that participants come to meetings with open minds and, after discussing the issues, come to a collective decision.	97	9
201410	9	2014-10-29	meeting	YELLEN	I see this tradition as a critical aspect of our decision process, and it could be threatened by what strikes me as an increasing tendency for participants to take strong stands in public on ongoing debates about appropriate policy.	97	9
201410	10	2014-10-29	meeting	YELLEN	If we stake out positions in advance of meetings and we have already decided that it doesn’t matter what our colleagues have to say, there is no real reason for us to meet at all.	97	9
201410	11	2014-10-29	meeting	YELLEN	We could save travel expenses by phoning in our votes.	97	9
201410	12	2014-10-29	meeting	YELLEN	But in reality, I suspect that everyone around the table does support the tradition of arriving at the meeting prepared to listen and to reach a collective decision in which most of us don’t get precisely our first choice on policy.	97	9
201410	13	2014-10-29	meeting	YELLEN	If so, I think the clarity of our communications would be enhanced if discussions about individual views were softened a bit, perhaps by adding a reminder that the ultimate decision will be a collective one and that you look forward to discussing the issues further with your colleagues.	97	9
201410	14	2014-10-29	meeting	YELLEN	Such qualifiers might also help the public understand that the thinking on the Committee is less fractured than what a range of speeches might suggest.	97	9
201410	15	2014-10-29	meeting	YELLEN	Another concern I have is that the flow of comments on the outlook and policy sometimes takes on the appearance of a public debate in which one participant provides an assessment of the policy implications of some bit of economic news, then another provides a contrasting interpretation, followed by yet other participants weighing in with their views on the correct meaning.	97	9
201410	16	2014-10-29	meeting	YELLEN	And it is easy to see how such sequences can arise, especially with reporters trying to spur them on.	97	9
201410	17	2014-10-29	meeting	YELLEN	While we want to be transparent, I don’t think our communications are necessarily clarified by airing a set of conflicting assessments of the policy implications of the latest news.	97	9
201410	18	2014-10-29	meeting	YELLEN	Rather, it may just confuse the markets by introducing noise, and for this reason, I would encourage you to avoid publicly drawing firm policy conclusions about the meaning of the latest data before we’ve had a chance to talk about them here.	97	9
201410	19	2014-10-29	meeting	YELLEN	I’d also like to make a few remarks pertaining to our comments on the dollar.	97	9
201410	20	2014-10-29	meeting	YELLEN	By long- standing agreement, the Treasury speaks for the US government on international economic policy and the dollar, while the Federal Reserve speaks for the US government on monetary policy.	97	9
201410	21	2014-10-29	meeting	YELLEN	It is important to respect this division of labor by carefully limiting our remarks about exchange rates.	97	9
201410	22	2014-10-29	meeting	YELLEN	We need to be careful not to ever inadvertently create the impression that we are somehow trying to jawbone down the value of the dollar, especially because that would violate the agreement of the G-7 countries not to seek competitive advantage by targeting the value of their currencies.	97	9
201410	23	2014-10-29	meeting	YELLEN	Such comments could prompt counterproductive policy responses abroad.	97	9
201410	24	2014-10-29	meeting	YELLEN	Of course, the exchange rate is an important factor for both the economic outlook and monetary policy transmission, so it is hard to avoid all mention of it.	97	9
201410	25	2014-10-29	meeting	YELLEN	But if we follow a few guidelines, I think we can stay out of trouble.	97	9
201410	26	2014-10-29	meeting	YELLEN	First, we should avoid commenting on whether the dollar is appropriately valued.	97	9
201410	27	2014-10-29	meeting	YELLEN	Second, we should not discuss current or prospective exchange market interventions by US authorities.	97	9
201410	28	2014-10-29	meeting	YELLEN	And, third, I would urge you to limit references to the economic effects of changes in the dollar to situations in which those effects are important and the public would benefit from some discussion of them.	97	9
201410	29	2014-10-29	meeting	YELLEN	Even in these cases, it might be preferable to point to something more encompassing than exchange rates, such as foreign developments.	97	9
201410	30	2014-10-29	meeting	YELLEN	Fourth, we want to be clear that the purpose of changes in policies is to achieve the dual mandate, and that any accompanying movements in the dollar, like shifts in bond yields, are a byproduct.	97	9
201410	31	2014-10-29	meeting	YELLEN	Finally, if asked to comment on the dollar in a situation in which you had no plan to discuss it, I would recommend saying something like, “I don’t have anything for you on that.	97	9
201410	32	2014-10-29	meeting	YELLEN	As you know, the Treasury speaks for the US government on international economic policy and the dollar.”	97	9
201410	33	2014-10-29	meeting	YELLEN	Thanks for indulging me in listening to these comments.	97	9
201410	34	2014-10-29	meeting	YELLEN	I’ll stop there, but I do want to end by noting that a guiding principle of our policy on external communications is that we share a responsibility to enhance the public’s understanding of the Committee’s policy actions and the rationale for our decisions, and I’d encourage all of you to bear in mind the broader purpose of our communications.	97	9
201410	35	2014-10-29	meeting	YELLEN	Let’s turn to our agenda.	2	2
201410	36	2014-10-29	meeting	YELLEN	The next part of this meeting is going to be a joint meeting of the FOMC and the Board.	2	2
201410	37	2014-10-29	meeting	YELLEN	I need a motion to close the Board meeting.	2	2
201410	38	2014-10-29	meeting	FISCHER	So moved.	2	2
201410	39	2014-10-29	meeting	YELLEN	Thank you.	2	2
201410	40	2014-10-29	meeting	YELLEN	And without objection.	2	2
201410	41	2014-10-29	meeting	YELLEN	Let me call now on Lorie Logan for the Desk report.	2	2
201410	42	2014-10-29	meeting	LOGAN	Thank you, Madam Chair.	2	2
201410	43	2014-10-29	meeting	LOGAN	I’ll begin by discussing financial markets and Desk operations over the intermeeting period.	61	6
201410	44	2014-10-29	meeting	LOGAN	Simon will briefly review three staff memos that you received prior to the meeting, including proposed changes to the RRP counterparty list, a strategy to address concerns with the federal funds effective rate, and a discussion of segregated balance accounts.	61	6
201410	45	2014-10-29	meeting	LOGAN	After we take Q&A, Fabio will review the staff’s recommendations regarding an additional set of reverse repo tests.	61	6
201410	46	2014-10-29	meeting	LOGAN	As shown in the top-left panel of your first exhibit, longer-term sovereign yields in the United States and abroad declined over the intermeeting period, continuing a trend in place since the start of the year.	61	6
201410	47	2014-10-29	meeting	LOGAN	Declines in growth-sensitive risk asset prices were also notable as domestic high-yield credit spreads widened and equities fell.	61	6
201410	48	2014-10-29	meeting	LOGAN	Market participants primarily attributed these asset price moves to increased concerns over the global growth outlook and to questions regarding the adequacy of future monetary policy accommodation, particularly from the ECB.	61	6
201410	49	2014-10-29	meeting	LOGAN	Consistent with this, European equity price indexes underperformed in relation to US equity prices over the period, and the US dollar appreciated modestly, also shown in the top-left panel.	61	6
201410	50	2014-10-29	meeting	LOGAN	As I’ll discuss in more detail in a moment, the unwind of crowded trades predicated on higher US interest rates along with a sharp increase in volatility across markets may have also contributed to the moves, particularly in US interest rates.	61	6
201410	51	2014-10-29	meeting	LOGAN	As shown in the top-right panel, the implied federal funds rate path flattened over the period.	61	6
201410	52	2014-10-29	meeting	LOGAN	Despite the substantial improvement in the outlook for the labor market over recent months that has led nearly all market participants to expect the conclusion of asset purchases at this meeting, the market-implied funds rate path is now much lower than in December, when the initial reduction in the pace of asset purchases was announced.	61	6
201410	53	2014-10-29	meeting	LOGAN	Over this intermeeting period, market rates for 2015 and 2016 reached the furthest below corresponding median SEP values on record.	61	6
201410	54	2014-10-29	meeting	LOGAN	In contrast to the large decline in the market-implied path, the Desk’s October surveys showed that respondents’ target rate expectations were little changed.	61	6
201410	55	2014-10-29	meeting	LOGAN	Expectations for the most likely timing of liftoff remained clustered near the second quarter of 2015, and the median expectation for the most likely level of the target rate over the next several years barely moved.	61	6
201410	56	2014-10-29	meeting	LOGAN	In addition, as shown in the middle-left panel, the average probability distribution for the timing of liftoff shifted only slightly to a later liftoff, and the average probability distributions for the level of the funds rate through 2016, not shown, were relatively little changed.	61	6
201410	57	2014-10-29	meeting	LOGAN	Consistent with this, there was no appreciable increase in the perceived probability of a return to the zero bound after liftoff.	61	6
201410	58	2014-10-29	meeting	LOGAN	One explanation for the significant change in the market-implied path but only small changes in our survey expectations is that investor beliefs that drive the pricing of interest rate futures diverged from the average beliefs of those we survey.	61	6
201410	59	2014-10-29	meeting	LOGAN	An alternative explanation is that risk premiums in the futures market might have shifted lower, perhaps exacerbated by large changes in positioning over the period.	61	6
201410	60	2014-10-29	meeting	LOGAN	We do have some evidence for large positioning changes.	61	6
201410	61	2014-10-29	meeting	LOGAN	For example, CFTC data show that over 60 percent of the substantial speculative short position in Eurodollar futures that had been building since mid-2013 was unwound over the intermeeting period, much of this occurring around the significant volatility on October 15.	61	6
201410	62	2014-10-29	meeting	LOGAN	That day, against the backdrop of an increase in perceived downside risks to global growth and fears of the spread of Ebola, a weak retail sales print appeared to trigger a surprisingly sharp decline in Treasury yields and a spike in volatility across markets.	61	6
201410	63	2014-10-29	meeting	LOGAN	The unexpectedly large moves reportedly led to a rapid unwind of crowded positions predicated on higher US interest rates and continued low volatility.	61	6
201410	64	2014-10-29	meeting	LOGAN	The resulting position adjustments amplified the moves in various markets and led to large price swings, especially in Treasury securities.	61	6
201410	65	2014-10-29	meeting	LOGAN	The intraday trading range of the 10-year Treasury yield on October 15 was 37 basis points, a six-standard-deviation move over the period since 1998, as shown in the middle-right panel.	61	6
201410	66	2014-10-29	meeting	LOGAN	Amidst these large intraday movements, Treasury market cash and derivative volumes were at or near record highs.	61	6
201410	67	2014-10-29	meeting	LOGAN	And as shown in the bottom-left panel, daily trading volume in Eurodollar and 5- and 10-year Treasury futures contracts exceeded the amount of open interest.	61	6
201410	68	2014-10-29	meeting	LOGAN	Liquidity also became strained, as evidenced by substantial increases in Treasury bid–asked spreads and declines in measures of market depth.	61	6
201410	69	2014-10-29	meeting	LOGAN	During this time, dealers reported reduced willingness and ability to make markets or warehouse risk for Treasury and other securities.	61	6
201410	70	2014-10-29	meeting	LOGAN	Many market participants also reported that algorithmic and high-frequency trading activity may have contributed to the increased volatility and reduced liquidity, though more data and analysis are necessary to understand the exact drivers.	61	6
201410	71	2014-10-29	meeting	LOGAN	Overall, the moves on October 15 were highly unusual, given the depth and breadth of US Treasury market liquidity.	61	6
201410	72	2014-10-29	meeting	LOGAN	It is possible that as the structure of fixed- income markets evolve, events like this may result in further punctuated periods of very high market volatility.	61	6
201410	73	2014-10-29	meeting	LOGAN	As shown in the bottom-right panel, implied volatility across markets had been trending higher before increasing sharply on October 15, especially in fixed-income and equity markets.	61	6
201410	74	2014-10-29	meeting	LOGAN	However, despite the rise, a standardized measure of implied volatility across markets remained well below its longer-run average level.	61	6
201410	75	2014-10-29	meeting	LOGAN	Further, much of the sharp rise in implied volatility has since retraced, though measures of interest rate implied volatility remain higher, perhaps reflecting a risk premium demanded by market participants following the events of October 15.	61	6
201410	76	2014-10-29	meeting	LOGAN	Market-based measures of longer-dated US inflation compensation also shifted significantly over the intermeeting period.	61	6
201410	77	2014-10-29	meeting	LOGAN	As shown in the top-left panel of your next exhibit, the Board staff’s measure of five-year, five-year-forward inflation compensation fell to levels below those at the outset of LSAP 3 or following the “taper tantrum.”	61	6
201410	78	2014-10-29	meeting	LOGAN	In contrast, dealer expectations for five-year CPI inflation five years ahead from the Desk’s survey have been very steady.	61	6
201410	79	2014-10-29	meeting	LOGAN	This suggests that recent declines in market-based measures may not reflect changes in inflation expectations but instead may reflect declining risk premiums.	61	6
201410	80	2014-10-29	meeting	LOGAN	In a special question from the most recent Desk surveys, shown in the top-right panel, respondents attributed about half of the recent decline in the market-based five- year, five-year-forward breakeven rate since early September to lower market expectations for inflation and the other half to declines in risk premiums.	61	6
201410	81	2014-10-29	meeting	LOGAN	A few respondents to this question noted that news of a leadership change at the large bond fund manager Pimco, which is a known large holder of TIPS, may have shifted risk premiums in TIPS and thus narrowed breakeven inflation rates.	61	6
201410	82	2014-10-29	meeting	LOGAN	Other market participants generally downplayed Pimco-related effects on inflation markets.	61	6
201410	83	2014-10-29	meeting	LOGAN	They instead attributed the bulk of recent breakeven narrowing to recent low inflation readings, increased downside risks to global growth and inflation, and effects from US dollar strength.	61	6
201410	84	2014-10-29	meeting	LOGAN	Concerns regarding lower global inflation were also driven in part by worries over a slowdown in China and by lower commodity prices.	61	6
