meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199102	0	GREENSPAN	 Good afternoon, everyone. Welcome, Bob McTeer; it's nice to see you at the table. You're sitting between two formidable characters but I suspect you'll survive. 	5	5	0.0	1.0	47.0
199102	1	SYRON	 What do mean by that? 	5	5	0.0	1.0	51.0
199102	2	GREENSPAN	 The first item on my agenda is not on the [meeting] agenda but it's something I'd like to bring up because I know a number of you felt quite uncomfortable about the need [for the Board] to take the action that we took on Friday and the way we had to take it. The action, in my judgment, had to be done and I think in retrospect it clearly was right. I thought waiting until this meeting [would have] put policy behind formidably, which I think we have to avoid. As we discussed at that time, we moved under the directive de jure, which was still targeting borrowing and not the funds rate. And, obviously, under those conditions, there's an immediate basis point-for-basis point passthrough with the discount rate. De facto, it's very hard to believe that that is what we're doing. As a consequence, I think we have to resolve this question in a manner that is consistent with the rules of this Committee. Unless somebody has an objection, I would suggest that we form a small committee--and I'm recommending Messrs. Kohn. Sternlight, Mattingly, and a Federal Reserve Bank economist of their choice--to prepare a paper on this issue and how it should be handled for inclusion on the agenda of our March 26th meeting. We have so much ambiguity on this particular issue that I think we have to get some clarification so that the Board, the Desk, and the Committee know where we are under all conditions on this issue. If anyone has anything to add to that, I'd appreciate [hearing] it. If not, I'd just like to go forward and officially appoint that committee to prepare a paper and put this issue on the agenda next time. 	9	96	0.0	1.0	47.0
199102	3	HOSKINS	 Just a clarification on the paper: The mandate is to look at the operating instruments as well as the relationship of the discount rate to the funds rate? 	9	96	0.0	1.0	49.0
199102	4	GREENSPAN	 The mandate is basically to evaluate our procedures and give options on what the alternative actions are when the Federal Reserve Board chooses to move the discount rate. We are into the formal meeting. Since at the moment we have no chairman, I will turn [the meeting] over to Governor Seger, who is our senior [Board] member, to obtain a chairman and vice chairman for us. 	9	96	0.0	1.0	47.0
199102	5	SEGER	 As Mr. Greenspan says--I shouldn't call him chairman at this point--we have to select a new chairman and vice chairman for this FOMC year. I would entertain a motion for chairman. 	3	3	0.0	1.0	40.0
199102	6	ANGELL	 Oh, you want them separately. 	3	3	0.0	1.0	43.0
199102	7	SEGER	 Yes. ﻿ 	3	3	0.0	1.0	40.0
199102	8	ANGELL	 I move Mr. Greenspan be chairman. 	3	3	0.0	1.0	43.0
199102	9	SEGER	 Okay, thank you. May I have a second or some more nominations? 	3	3	0.0	1.0	40.0
199102	10	SPEAKER	 Second. 	3	3	0.0	0.0	999.0
199102	11	SYRON	 Move the nominations closed. 	3	3	0.0	1.0	51.0
199102	12	SEGER	 All in favor? 	3	3	0.0	1.0	40.0
199102	13	SPEAKERS	 Aye, aye. 	3	3	0.0	0.0	999.0
199102	14	SEGER	 Thank you. 	3	3	0.0	1.0	40.0
199102	15	KELLEY	 You were just in time, Dick! 	3	3	0.0	1.0	48.0
199102	16	SEGER	 Right. Now we need a nomination for vice chairman, please. 	3	3	0.0	1.0	40.0
199102	17	ANGELL	 I move Mr. Corrigan. 	3	3	0.0	1.0	43.0
199102	18	SEGER	 All right. Any additional nominations? 	3	3	0.0	1.0	40.0
199102	19	KELLEY	 I'll second Mr. Corrigan. 	3	3	0.0	1.0	48.0
199102	20	SEGER	 Thank you. All in favor? 	3	3	0.0	1.0	40.0
199102	21	SPEAKERS	 Aye, aye. 	3	3	0.0	0.0	999.0
199102	22	SEGER	 Thank you. I guess we have our officers. 	3	3	0.0	1.0	40.0
199102	23	GREENSPAN	 Congratulations, Mr. Vice Chairman. 	3	3	0.0	1.0	47.0
199102	24	CORRIGAN	 Condolences. Mr. Chairman. 	3	3	0.0	1.0	31.0
199102	25	GREENSPAN	 We now have to elect staff officers and I ask the Secretary, technically the Deputy Secretary--he's just been promoted--to read them. 	3	3	0.0	1.0	47.0
