meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199105	0	GREENSPAN	 Are there any comments raised by the report on the examination of the System Open Market Account--agenda item 2? If not, would somebody like to move that? 	42	42	0.0	1.0	47.0
199105	1	SPEAKER	 So move. 	42	42	0.0	0.0	999.0
199105	2	GREENSPAN	 Without objection. We have a memorandum from Mr. Mattingly on amendments to the Rules Regarding Availability of Information. Virgil, do you have anything to add at this particular stage? 	9	97	0.0	1.0	47.0
199105	3	MATTINGLY	 No, I think these are technical. The major reason is that the Committee is required by law to have a fee schedule for processing requests under the Freedom of Information Act, so we came forth with these recommendations. Because we had to do so, we suggested certain other changes to the rules to update them. They are all technical; they don't result in any substantive change in any of the disclosure policies of the Committee. 	9	97	0.0	0.0	999.0
199105	4	GREENSPAN	 Are there any questions at all on this issue? If not, would somebody like to move acceptance? 	9	97	0.0	1.0	47.0
199105	5	SPEAKER	 Move it. 	9	97	0.0	0.0	999.0
199105	6	GREENSPAN	 Is there a second? 	9	97	0.0	1.0	47.0
199105	7	SPEAKER	 Second. 	9	97	0.0	0.0	999.0
199105	8	GREENSPAN	 Without objection. Gretchen Greene, would you now report on foreign currency operations? 	9	97	0.0	1.0	47.0
199105	9	GREENE	 Thank you, Mr. Chairman. I hope you can hear me; I'm suffering from the same throat ailment as some others here. The sharp recovery in the dollar that occurred during most of the previous intermeeting period carried over into the first week of the current one, when the dollar temporarily breached Y140 and DM1.72 at the end of March. Thereafter, the dollar's advance lost momentum. Market participants questioned the near-term outlook for the major currencies given a number of uncertainties--first about the timing and the extent of United States economic recovery, second about developments in Germany and Japan, and more generally about official attitudes toward exchange rates. Yet, market sentiment remained biased toward the dollar and market professionals were wary of the possibility that it might renew its advance. Under these circumstances, the dollar fluctuated nervously and at times widely, showing somewhat more strength against the mark than against the yen, but little net change on balance over the period. The United States monetary authorities did not intervene during the period. Other major central banks did intervene, however, to sell a total of $2.6 billion in discrete episodes at the end of March, late April, and early May. A major preoccupation of the exchange markets during the period was the outlook for the United States economy. For a time after the Persian Gulf war, market participants believed that euphoria over the decisive victory would lead to a quick rebound in domestic spending and they shrugged off signs of economic weakness for the early months of 1991. But as data started to be released for the period since the war's end, market participants were anxious to find confirmation of their optimistic assessment of the United States outlook. Although forward-looking indicators improved markedly, other statistics did not suggest a swift recovery was underway. As more data became available, such as the employment data for March, some of the dollar optimism waned. Another factor influencing exchange markets during the period was the continuing uncertainty about developments affecting Germany. Market participants were getting increasingly reconciled to the harshness of the economic adjustments taking place in East Germany. As a result, German economic statistics that were released during the period seemed to have less of an effect on market psychology this time than they had had before. It was, instead, the political manifestation of growing dissatisfaction with the German leadership's handling of unification as well as the possible impact of a deteriorating political situation in the Soviet Union that attracted the market's attention during April. Ahead of a local election in Chancellor Kohl's home state on April 21 and following the defeat of the ruling Christian Democratic Party in that election, there was a particularly pronounced weakening of the mark against both the dollar and other currencies. The situation in Japan, the prospects for monetary policy there, and the outlook for renewed capital outflows from Japan also remained a source of uncertainty. For months market participants had been looking for signs that the Bank of Japan would soon relent from its tight monetary policy. To be sure, few had expected action so early in the new fiscal year that started in April. But the fact that the Bank of Japan officials kept up their anti-inflationary rhetoric and the central bank engaged in money market operations designed to hold interest rates firm kept hopes of some early ease in check and helped support the yen. At the same time, market participants were unsure what new strategies Japan's large institutional investors would be adopting this year and the prospect of some new outflows at times undermined the yen. Meanwhile, exchange market conditions themselves had been a source of uncertainty. Whereas few were surprised that the dollar had strengthened from its lows of mid-February, many questioned the scope for further significant gains from the levels reached in late March. Many market operators had been unprepared for the force of the rate move or the persistence of the dollar's advance. For those that followed so-called technical charts, the fact that the dollar had not fallen back appreciably during the course of the March rise was of particular concern. This lack of a ìtechnical correctionî presented two risks. Either the dollar would soon be vulnerable to a sizeable retrenchment or the dollar's recovery was so exceptional as to defy normal patterns of trading behavior or price movement and the currency would go higher still. It was in this context that the Finance Ministers and Central Bank Governors of the Group of Seven were scheduled to meet in late April. The market's anxieties about developments in the three major industrialized countries and about exchange rates, together with talk of slowing economies elsewhere, gave rise to expectations during April that the G-7 communique would reveal some commitment to stem the dollar's rise, or at least to support the German mark, through intervention, coordinated interest rate moves, or both. One scenario that many market participants imagined might emerge from the discussions was that the United States and Japan would lower interest rates to relieve pressure on the Bundesbank to raise rates. Such an action was thought also to enhance the possibility that other G-7 countries might be able to lower rates to support their own economies. As long as a scenario like this one appeared realistic, bidding for dollars remained subdued. In the event, the G-7 meeting was seen in the market as providing little guidance about exchange rates and to have ended without a coordinated plan for interest rates. In the market's first reaction to the communiques, the dollar spurted up on April 29 to reach its high of the period against the mark at DM1.7835 before beginning to ease back. Then, on April 30, the Federal Reserve moved to lower the discount rate. Although market participants had recognized the possibility that the Fed might move one last time to jump-start the economy, they were surprised by the timing and the fact that a move occurred when there was no evidence of coordinated interest rate cuts abroad. The dollar therefore continued its tumble to DM1.6845. Thus, in just 46 hours the dollar dropped a full 10 pfennigs, or 5-1/2 percent. Since then, the dollar has been holding tentatively about halfway between these two extremes against the mark while starting to creep up again above Y139 against the yen. Japanese officials say they fear the yen to be vulnerable if the dollar were able to move convincingly above Y140. The Bank of Japan intervened in late March and again yesterday, both times when the dollar approached that level, to sell during the period. The Bundesbank continues to prefer to see the mark strong to help finance the reconstruction of East Germany in the most noninflationary way. As the dollar has recovered, Bundesbank officials have been anxious that a weak mark psychology not develop for fear that nominal interest rates might have to move even higher than they are now. For this reason, the Germans intervened in some size, selling in late March and in 3 days in which they operated after the local elections three weeks ago. The Bundesbank invited other European central banks to join and some did, selling an additional in March and in April. In March, we had indicated a willingness to be cooperative in coordinated interventions but these operations occurred during the European mornings, not during our trading session, so the question of our operating did not come up. In the latest episode, the Desk was not explicitly asked to follow up the German interventions with operations of our own in New York, and we did not see any reason to do so. This concludes my report, Mr. Chairman, on foreign exchange market developments. Just one last point, to bring the Committee up to date on other operations: The special swap facility between the Treasury, the National Bank of Romania and the Government of the Republic of Romania expired March 29. Thank you. 	6	61	0.0	0.0	999.0
