meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199103	0	GREENSPAN	" This is the first time in a long time that [the Committee membership] has been addressed as ""Messrs."" Who would like to move approval of the minutes? "	5	5	0.0	1.0	47.0
199103	1	KELLEY	 So move. 	5	5	0.0	1.0	48.0
199103	2	SPEAKER	 Second. 	5	5	0.0	0.0	999.0
199103	3	GREENSPAN	 Without objection. Don Kohn will discuss the [report] of the task force on the relationship of the discount rate and open market operations. Don. 	9	96	0.0	1.0	47.0
199103	4	KOHN	" Thank you, Mr. Chairman. I can summarize our points briefly. First, the task force noted that over recent history there have been periods of fairly automatic passthroughs of discount rate changes to federal funds rates and periods in which on a number of occasions only part or none of the change in the discount rate was echoed in the federal funds rate. The first regime has tended to prevail since late 1979; the second in the 1970s. Under a borrowed or nonborrowed reserve operating target for open market operations, the passthrough tended to be automatic. When open market operations were geared to achieving federal funds rate targets, discount rate changes often flowed through but the decision was more discretionary; the adjustment was often not basis point for basis point. And when intermeeting ranges for the federal funds rate were narrow, as in the late 1970s, chances of inconsistencies were heightened and the passthrough became less frequent. Second, we did not attempt to resolve what was meant by ""pressures on reserve positions"" in the current directive. Clearly, the FOMC has in mind a specific federal funds rate level. And the Desk operates with an anticipation of that level being achieved with only secondary thought given to the borrowing objective. At the same time, the Committee has deliberately avoided explicit announced federal funds targets and explicit narrow ranges for movements in the funds rate objective over the intermeeting period. Against this background, there seems to be something to be said for at least a fairly strong presumption of a passthrough of discount rate changes in many, if not most, circumstances. Such a policy would retain one element that has fostered a degree of flexibility in federal fund rates in the 1980s, avoiding the rigidities that became built into the system in the 1970s. Inconsistencies between passing through changes in discount rates and the FOMC directive are likely to be rare. Whatever information causes the [Reserve Bank] boards of directors to vote for a change and the Board of Governors to approve the change would usually also call for an adjustment under the directive. At the same time, there are circumstances in which the potential federal funds rate response to a discount rate adjustment would seem to call for a discussion by the Committee. One such circumstance might be when the change in the discount rate was not intended to show through entirely; this would involve an adjustment to the borrowing objective. Another would be if the full passthrough of a discount rate change implied an especially large change in the federal funds rate between Committee meetings. ﻿ The task force suggested enhanced consultation in these circumstances. If possible, this would include advance notice to Committee members of the action contemplated and an opportunity for thorough discussion of the alternatives. Now, I'd like to give my colleagues, Peter Sternlight, Karl Scheld, and Virgil Mattingly a chance to add their thoughts. I think Peter does have a few things to say. "	9	96	0.0	0.0	999.0
199103	5	STERNLIGHT	 I don't have much to add to Don's summary. Clearly, the discount rate and the anticipated funds rate have tended to move broadly together, and I think that's to be expected given that they are responding to similar sets of information as interpreted by similar and partly overlapping sets of policymakers. Our paper tried to strike a balance between the presumption of similar movement and at the same time some recognition of the value of flexibility and discretion in those cases where full uniformity in the size and timing of moves could be questioned. Reasonable judgments may vary a bit on precisely where one draws the line as to how strong the presumption is of parallel movement. Consultation, of course, need not mean something other than parallel movement. It's just an opportunity to review the situation in light of additional information. That's all I had to add, Mr. Chairman. 	9	96	0.0	0.0	999.0
199103	6	GREENSPAN	 I thought you gentlemen had an impossible job, and as best I can judge you came out with about the best compromise that one could conceive of. I must say I'm still quite reluctant to cave in, if you will, on this question that we can do nothing but target the federal funds rate. This issue arises largely because what we are doing de facto is targeting the funds rate. I'm not sure that any of us believes that that's the right policy. What I think this compromise does is to recognize that that is what we're doing and that it does require enhanced consultation in the form in which Don Kohn suggested. But it probably would be unwise to go to anything very specific or very detailed if for no other reason than that if we start to get very rigid in this area, we'll have to publish exactly what our guidelines are, and I think that probably would restrict our capabilities somewhat. So, as far as I'm concerned, the enhanced consultation notion strikes me as the way to come at this question in a manner which brings together what really are statutorily two fundamentally conflicting forces. If we really had to operate the discount rate independently from open market operations, we probably would get a monetary policy that was less than terrific. Indeed, I think that's the experience we had in the 197 0s. If we can possibly avoid that and find a way to come off rigid funds targeting, I think that would be the ultimate solution to this problem. And even though de facto on a day-by-day basis I think we are targeting the funds rate, in the longer-term sense I'm not sure that's right. I would say that in the recent periods we probably did more monetary aggregates targeting in a sense than funds rate targeting, although operationally we were using the funds rate as the target. Considering all of that, it strikes me, frankly, that the [staff] committee has come out almost Solomon-like if that's even conceivable in this kind of situation. Does anyone else have comments? 	9	96	0.0	1.0	47.0
199103	7	BLACK	" Mr. Chairman, I agree completely with your point about federal funds targeting. I've felt for a long time that we needed to find something else, preferably some kind of reserve measure, but that's not all that easy with a lot of the parts of M2 ﻿ not reserveable and with the proclivity of the financial markets for innovating if we did slap reserve requirements on those. But I think we need to move in that direction, and we probably need a little more consultation than we've had. The problem I had with the memo was that I didn't think the authors necessarily were suggesting more consultation. I think you've been unusually good in calling us together, but there have been one or two instances when I wished we had gotten together and we didn't--the change in the discount rate right before the last Federal Open Market Committee meeting, for example. One of my colleagues called and said: ""You know, you've just been disenfranchised on your vote."" Well, I happened to agree with that move; we were one of the Reserve Banks that had sent in [a request to lower the discount rate], and I didn't really feel disenfranchised. But he felt very strongly that that [action] had precluded the FOMC from determining the federal funds rate, which he thought was the province of the FOMC. And I can understand that argument. So, I would opt for slightly more consultation, but I think you've been better than anyone else has ever been in providing that. "	9	96	0.0	1.0	7.0
199103	8	GREENSPAN	 Bob. 	9	96	0.0	1.0	47.0
199103	9	PARRY	 Given the current operating procedures, this recommendation of enhanced consultation makes a lot of sense. If we were to do that, I think some of the concerns that several of us felt would be much allayed. 	9	96	0.0	1.0	45.0
