meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199112	0	GREENSPAN	 Before we get started with our agenda, I'd like to welcome our two new Board members to their first FOMC meeting. I trust it will be both interesting and inspiring; I can pretty much guarantee the first. 	5	5	0.0	1.0	47.0
199112	1	BLACK	 Mr. Chairman, there may be some people who still entertain doubts that Governor Lindsey is actually from the Fifth District, but he is wearing the Thomas Jefferson tie. If you can arrange it, I think it would be good if you would call Terry Sandford and tell him you'd like him to come over and meet him; he would recognize the tie! 	5	5	0.0	1.0	7.0
199112	2	GREENSPAN	 Would somebody like to move the minutes of the previous meeting on November 5th? 	5	5	0.0	1.0	47.0
199112	3	SPEAKER	 So moved. 	5	5	0.0	0.0	999.0
199112	4	GREENSPAN	 Is there a second? 	5	5	0.0	1.0	47.0
199112	5	KELLEY	 Second. 	5	5	0.0	1.0	48.0
199112	6	GREENSPAN	 Without objection. Gretchen Greene, would you bring us up to date on the Foreign Desk? 	5	5	0.0	1.0	47.0
199112	7	GREENE	 Since your last meeting, the dollar has been caught in a tug of war between two opposing forces. The deepening gloom over prospects for economic recovery, as well as concern about the ensuing political pressure, exerted downward pressure against the dollar throughout the period. At the same time, anxieties about the disintegration of the USSR gave rise to spasms of demand for dollars that sometimes pushed the currency up and otherwise kept alive the risk of loss for those tempted to aggressively sell the dollar short. Overall, the negative force proved to be the more dominant. But the extent that the dollar declined against individual currencies depended on developments abroad. Against the yen, the decline was only 1-1/2 percent. The Japanese currency itself was undermined by concern about a slowing expansion, problems with Japan's financial markets and banking structure, and the likelihood of further interest rate cuts there. The decline of the dollar against the German mark was, by contrast, more than 4-1/4 percent. In fact, the strengthening of the German mark overall, amid a reawakening of the perception of exchange rate risk, is probably the most important development of the exchange markets during the intermeeting period. The heightened awareness of exchange rate risk was precipitated by developments in a rather remote place, Finland. For about a month to mid-November, the Finnish authorities had been trying to resist pressures against their currency that reflected, among other things, severe recession, the loss of its major export markets in the USSR and Eastern Europe and fractious wage negotiations. The authorities had intervened and, as their foreign currency sales approached equivalent, talk spread that the country had run out of reserves. On November 14, the currency succumbed to market pressures and the next day, the Finnish authorities set a new peg for the markka against the ECU, effectively devaluing the Finnish currency by 12.3 percent. The market was awed by the size of the pressures that flared up around such a thinly traded currency. The magnitude of the flows demonstrated the extent investors around the world had been diversifying in the past several years in order to enhance yield when interest rates in traditional markets had declined. The episode also brought into question the ability of authorities to resist market pressures. After being surprised by the drop in the Finnish markka, international investors sought to shift the currency composition of their portfolios toward the German mark. The 8-1/4 percent yield available on 10-year German government securities, for example, came to look like a reasonable return. Investors were willing to forego the additional 3 to 4 percentage points being offered in some of the other, so-called ìhigh-yieldingî currencies of Europe, which suddenly was perceived as scant compensation for an overnight devaluation. The approach of the European Summit at Maastricht only added to the sense of uncertainty. Although market participants were reasonably sure that none of the EMS countries would be going into the discussion of European Monetary Union seeing a change in parity for their currency, the possibility existed that, either for political reasons or in response to market pressures, an EMS realignment might occur. The impact of these uncertainties on EMS currencies was uneven. Pressures within the EMS focused on those currencies thought to be most exposed, such as sterling, the Italian lira and the French franc. Intervention in support of these currencies came to nearly $9 billion equivalent. But outside the EMS, the Swedish krona--a currency, like the Finnish markka, recently pegged to the ECU unilaterally--got caught up in a maelstrom of selling pressures. During November and early December, the Swedish Riksbank sold equivalent of foreign currencies, mostly German marks to support its currency. The Riksbank raised interest rates 1 percent on November 26 to show the market the government's determination to maintain the currency's exchange rate. But rumors of devaluation spread and, within a week, the Riksbank had to hike its official lending rate again--this time by another 6 percentage points to 17.5 percent--to stabilize market conditions. In the past week or so, the pressures among the European currencies appear to have subsided somewhat. Sweden's strong monetary move has succeeded in attracting reflows. The Riksbank has bought back nearly all of the foreign currency it had previously sold and has scaled back its official lending rate 2-1/2 percentage points to 14 percent. The Maastricht Summit is over, there was no realignment, and the German mark is seen as having little to gain from the agreements on European Monetary and Political Union. But the heightened sense of exchange rate risk is not completely dispelled. Partly as a result, the trend to lower interest rates in the European countries other than Germany is seen as having been stalled if not reversed. Many of these countries had been attempting to earn the respect of the market place--not only by bringing down their domestic inflation but also by tying their currency in some way to the mark--so as to squeeze the exchange rate risk out of nominal domestic interest rates. For much of the year before these events, European interest rates in these countries had been moving lower, offsetting to some extent the upward move of German rates. Now, EMS central banks are perceived as having to be alert to the need to use short-term interest rates to deflect exchange rate pressures suggesting that the scope for further convergence of interest rates may be limited. At the same time, the monetary authorities in Germany's neighboring countries are growing concerned that their efforts to maintain anti-inflationary discipline in their own countries may be undermined by the cost-push pressures so evident today in Germany. They, therefore, are no longer putting pressure on the Bundesbank to refrain from tightening monetary policy further. On both counts these central banks seem reconciled to the prospect of keeping their own interest rates firm, even in the face of slowing growth. Outside the EMS, those currencies that had previously benefitted from high yields and large-scale capital inflows have also weakened considerably during the intermeeting period. Two of these currencies, the Canadian dollar and the Australian dollar, have been hit by reportedly heavy liquidation of investments by Japanese investors. Looking forward, it is hard to know how much of the speculative juices unleashed in November will stay active or how much the lessons of the episode will affect investor behavior. Once trading resumes in the new year, the perception of increased foreign exchange risk could impel fund managers to seek higher returns or react more swiftly to any signs of exchange market disturbance. Thus, at a time when we are being reminded to ìRemember Pearl Harbor,î the international fund managers may be responding to the refrain, ìRemember the Finnish Markka.î In closing this part of my report on foreign exchange market developments, Mr. Chairman, I request approval of the sale of $200 million equivalent marks to the Swedish Riksbank. 	6	61	0.0	0.0	999.0
199112	8	GREENSPAN	 Are there questions for Ms. Greene? If not, would somebody like to move the [amendment to the reciprocal currency arrangement with the Netherlands Bank] that was requested? 	6	62	0.0	1.0	47.0
199112	9	CORRIGAN	 I'll move it. 	6	63	0.0	1.0	31.0
