meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
198809	0	GREENSPAN	 Can we have a motion to approve the minutes of August 16th? 	5	5	0.0	1.0	47.0
198809	1	SPEAKER	 I'll move it. 	5	5	0.0	0.0	999.0
198809	2	GREENSPAN	 Is there a second? 	5	5	0.0	1.0	47.0
198809	3	CORRIGAN	 Second. 	5	5	0.0	1.0	31.0
198809	4	GREENSPAN	 Without objection, the minutes are approved. Similarly, we need a motion to accept the Report of Examination of the System Open Market Account, which was distributed in late August. 	42	42	0.0	1.0	47.0
198809	5	CORRIGAN	 Move it. 	42	42	0.0	1.0	31.0
198809	6	KELLEY	 Second. 	42	42	0.0	1.0	48.0
198809	7	GREENSPAN	 Without objection. Mr. Cross, will you bring us up to date on operations in foreign currency markets? 	42	42	0.0	1.0	47.0
198809	8	CROSS	 At the time of the August FOMC meeting, the.dollar was  still under strong upward pressure. Reports on United States economic  activity indicated that our economy was growing strongly, and  market participants were of the view that the Federal Reserve  would take additional measures to counter any buildup in  inflationary pressures. The prospects of high United States interest  rates and favorable differentials prompted good investor and  commercial demand for dollars and encouraged traders to bid the  dollar higher. Thus, when you last met, the dollar had risen by  about 14 percent against the mark from the levels of late spring.  Our exchange rate was proving to be extremely resilient, and the  dollar seemed poised to move even higher in the short term.  In response to these upward pressures, the United States and  other monetary authorities intervened actively. On our part, we  sold around $1.3 billion between August 17 and August 23, the  first week after the last FOMC meeting. The Bundesbank at the  same time sold in active intervention (plus  in rechannelling) and other central banks'  coordinated sales totaled more than $600 million. The market was  impressed by the degree of coordination among the central banks,  and the operations appeared to send a clear signal to the market  that the authorities would see a higher dollar as a potential  threat to the adjustment process. The peak for the dollar  against the mark during the period was reached on August 22, when  it rose to just over DM 1.92.  In late August, however, the dollar's upward momentum  either ended or at least stalled. The market became wary about  trying to push the dollar higher in light of the increasingly  active intervention operations and the fact that these operations  were reinforced by official commentary both here and abroad  expressing dissatisfaction with any higher levels of the dollar  against the mark. Then, in an important move on August 25,  several European central banks acted to raise their official  interest rates, an action which promised to narrow those  differentials which had helped to support the dollar throughout  the recent period. Although these European interest rate  increases were in part prompted by domestic considerations, the  markets saw the moves as clearly aimed at supporting the European  currencies. In the case of Germany, the increase in the discount  rate was accompanied by a strong statement from Bundesbank  President Poehl promising to do whatever was needed to support  the mark exchange rate, in terms of intervention and policy  moves, and to show they were serious, the Bundesbank immediately  and forcefully sold within three-quarters of an hour  right after Poehl's statement.  In these circumstances, the upward pressures on the  dollar eased, and eased further as economic data from the United  States suggested that the economy might be growing at a less  rapid and more sustainable pace than had been thought before.  This view was reinforced by the release of employment data in  early September which showed a slower growth in employment and  less pressure on wages than the market had previously  anticipated, and which led to an easing of the exchange rate.  The dollar has shown a smaller rise against the yen in  recent months than against the European currencies. Thus, over  the course of the summer the yen strengthened against the mark  and its associated continental currencies, even though the  Germans acted much more forcefully to support their currency  through intervention and through increases in official interest  rates. In part, this difference seems to reflect a market view  that Japan has adapted more- successfully than others to the rise  in its currency over the past several years and also a feeling  that over time a stronger yen is inevitable given the structure  of the world economy and the widespread belief that Japan must  undertake a large share of the needed international adjustment.  By early September the dollar had eased back from its  highs against both the mark and the yen, and had started to trade  in relatively calm markets. There was no United States intervention in  the three-week period after August 23. Economic statistics  released here and abroad during that period did not seem to point  to a need for significant policy shifts. The dollar traded  within a relatively narrow range throughout much of September.  Last Wednesday it threatened to push above this trading range  when the market received the favorable news of the smaller than  expected United States trade deficit during July. News that the trade  adjustment was continuing led some market participants to bid the  dollar up sharply. In order to show a continued presence and  concern, the Desk intervened on the day of the announcement after  the dollar popped up by several pfennings and approached levels  at which we had seen intervening before. We did not enlist a  cooperative effort for the intervention at that time; we  intervened alone and not aggressively, and sold a relatively  modest $130 million against marks. Since then, the dollar has  been trading comfortably and relatively quietly, around the  middle of its trading range. I think market participants have a  sense that the factors that were causing the upward pressure  earlier are now much less evident; also that the central banks  are committed to fostering stability and will seek to limit any  major rate change by intervention and policy moves.  I would like to seek your approval for the sale of $718  million against marks, which is the Federal Reserve's share of  the intervention activity during the intermeeting period. In  other operations, the Desk bought $32.1 million equivalent of  Japanese yen from customers on behalf of the Federal Reserve to  augment yen reserves. The Desk also purchased $500 million  equivalent of Japanese yen from for the  Treasury and half of that amount was later purchased by the  Federal Reserve.  A further $1 billion of yen will be purchased from  in two installments, this month and  next month, and one half of  that will also be taken by the Federal Reserve. I would further  like to report that the Bank of Mexico repaid all of its  outstanding obligations under the swap agreements with the United States  Treasury and the Federal Reserve, repaying the full amount of  $700 million to the Federal Reserve and $300 million to the United States  Treasury. The Central Bank of Brazil repaid $232.5 million of  its swap agreement with the United States Treasury on August 26. 	6	61	0.0	0.0	999.0
198809	9	GREENSPAN	 Any questions for Mr. Cross? If not, do I have a motion to approve his operations during the month since the August 16th meeting? 	6	62	0.0	1.0	47.0
198809	10	SPEAKER	 (?). So moved. 	6	63	0.0	0.0	999.0
198809	11	GREENSPAN	 Is there a second? 	6	63	0.0	1.0	47.0
198809	12	JOHNSON	 Second. 	6	63	0.0	1.0	44.0
198809	13	GREENSPAN	 Without objection. Mr. Sternlight, would you bring us up to date on domestic open market operations? 	6	63	0.0	1.0	47.0
