meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
198812	0	GREENSPAN	 Would somebody like to move the minutes to get started? 	5	5	0.0	1.0	47.0
198812	1	SEGER	 I'll do it. 	5	5	0.0	1.0	40.0
198812	2	GREENSPAN	 Second? 	5	5	0.0	1.0	47.0
198812	3	CORRIGAN	 Second. 	5	5	0.0	1.0	31.0
198812	4	GREENSPAN	 Without objection they are approved. Mr. Cross, would you bring us up to date on foreign currency operations? 	5	5	0.0	1.0	47.0
198812	5	CROSS	 Negative sentiment towards the dollar was intense  during most of the intermeeting period. Last week, however, the dollar recovered partially from its lows of late November and its  decline for the period was pared back to about 2 percent. The  Desk intervened in substantial amounts during the period, with  all operations split equally between the Federal Reserve and the  Treasury.  Selling pressures against the dollar broke through  around the beginning of November. Although questions about United States  economic policies existed before that, and there were widespread  concerns that the international adjustment process was slowing  down, the markets generally believed that the United States authorities  would defend the dollar through the election so that market  pressures would not emerge as an issue in the Presidential  campaign. As election day approached, however, the foreign  exchange markets began to test the dollar and by the time of your  last meeting on November 1, we had already started to intervene  to support the dollar. Immediately after the election, dollar  selling intensified, much of it apparently speculative. Market  participants were questioning whether adjustment was still  proceeding, and feared that the new Administration might not be  able to deal promptly and effectively with the twin deficit  problems, in the environment of a Congress controlled more  strongly than before by the opposition party.  From our first operations on October 31 through the  first two weeks of November, we intervened on 5 occasions to buy  about $1 billion, all against Japanese yen. The market was aware  of our operations but not greatly impressed, with many believing  them aimed more at smoothing the dollar's decline so as to  prevent adverse effects on other financial markets rather than  reflecting a determination to halt the dollar's fall. Despite  official statements to the contrary, market participants thought  that there may have been a shift in the United States view towards the  exchange rate. For several months, some market observers had  suspected that any incoming Administration might tolerate or even  welcome a lower dollar, and took every opportunity to interpret  any actions or comments   such as Martin Feldstein's statement  ~ in that light.  The dollar continued to come under selling pressure  during much of the rest of November. On November 17 and 18,  there was concerted intervention in both marks and yen that did  seem to give the market the impression, at least for a while,  that the Group of Seven (G-7) remained firmly committed to  maintaining stability in the exchange markets. Selling pressures  against the dollar abated briefly after these coordinated  operations. But when pressures reemerged, and we attempted to  counter them through intervention not coordinated with European  central banks, traders again began to express the belief that the  United States authorities might tolerate a gradual decline in the dollar.  On November 25, the dollar hit its lows of the intermeeting  period of Y 120.65 against the yen and DM 1.7085 against the  mark.  For the next ten days, in late November and early  December, market sentiment toward the dollar ebbed and flowed,  depending on evidence either that economic growth was moderating and the Fed might not be ready to change its policy stance (a  conclusion drawn from the Beige Book) or that the economy was  really stronger than generally appreciated (a conclusion drawn  from employment data). Also the cumulative effect of all the  dollar intervention support during the month was beginning to  leave a more favorable impression. The sense of central bank  support was strengthened when, after the market saw the strong  labor market statistics and noted that they were not followed by  an immediate discount rate increase, the desk came into the  market visibly and aggressively to resist a renewed drop in the  exchange rate by buying dollars against both marks and yen. In  addition, the efforts of President-elect Bush to put together a  team of pragmatic advisors, to reconcile differences with members  of Congress, and to attach priority to dealing with the deficit  problem gave some of the more pessimistic market observers reason  to pause. In these circumstances, the dollar traded tentatively,  though above its lows of the period.  But confidence in the dollar remained uncertain, and  the market was still quite short of dollars when Gorbachev's  speech at the UN briefly tantalized market participants with  dreams of an early and significant cut in United States military  expenditures. What was important about this latest episode was  not that, in the euphoria of the moment, the dollar briefly  rallied to DM 1.7730 or Y 124.25. It was, rather, that the  market was reminded that speculators shorting the dollar could  get hurt. Therefore, the period ended with the dollar still shaky but on a somewhat better footing, bolstered by expectations of higher interest rates, and with some renewed sense of two-way risk in the market, a sense which we hope the major central banks  can preserve despite some differences in opinion about near-term strategies for exchange rates and interest rates. For the period as a whole, we sold far more yen    $1.77 billion equivalent   than marks   $630 million  equivalent. Yet mark operations seem to have relatively greater  market impact. The difference may reflect, partly, that the  mark, more than the yen, tends to be the speculative vehicle of  choice for foreign exchange market speculators worldwide. In  addition, the market appears to hold different attitudes about  the fundamental strengths and prospects of the two currencies.  As for the yen, market participants have long been  impressed by the agility with which Japan has responded to its  currency's appreciation. Recent economic reports from Japan  support the picture of strong domestic demand and continued  export growth, with market projections showing increases in both  Japan's trade and current account surpluses through 1990. This  strong performance has continued without a pick-up in inflation,  suggesting to many that the yen should move even higher. Also,  with so much of the global imbalance reflected directly in the  bilateral trade between the United States and Japan, there is a widespread  view that a large share of the total exchange rate adjustment  must come in the dollar/yen relationship. Thus, the market still  sees a considerable upside potential for the yen over time.  For the mark, the picture was seen differently.  Although the market view of German economic performance has  improved recently, prospects for investment in Germany were less  than encouraging for much of the year, and both long-term and  short-term capital flowed out of mark assets on a large scale.  The Bundesbank is concerned that the mark appears relatively weak  at a time when Germany has a strong and growing current account  surplus and may feel the need to demonstrate its commitment to  sound economic management when setting its monetary targets for  1989 next Thursday.  Mr. Chairman, I would like to recommend that the  Committee approve the Federal Reserve's share of the Desk's  dollar purchases during the period. In other operations during  the period the Desk purchased a total of $25.2 million equivalent  of Japanese yen on behalf of the United States Treasury to augment  balances. The Central Bank of the Argentine Republic, on  November 22, drew $79.5 million on a previously existing United States  Treasury short-term financing facility and subsequently repaid  $31.8 million on November 23. The United States Treasury's short-term  financing facilities for Brazil and Yugoslavia matured on  November 30. The Central Bank of Brazil had repaid their $232.5  million drawing on a $250.0 million facility on August 26. The  remaining $17.5 million was not drawn. The National Bank of  Yugoslavia had repaid the outstanding balance on its $50.0  million swap facility on September 30. 	6	61	0.0	0.0	999.0
198812	6	GREENSPAN	 Any questions for Mr. Cross? 	6	62	0.0	1.0	47.0
198812	7	BOEHNE	 Could you elaborate on your comments about the German mark--the view that the mark is too weak? 	6	62	0.0	1.0	33.0
198812	8	CROSS	 I didn't say that I thought it was too weak. 	6	62	0.0	0.0	999.0
198812	9	BOEHNE	 I know. The Chairman thinks it's too weak, but it's at the top of the snake, is it not? 	6	62	0.0	1.0	33.0
