meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
198811	0	GREENSPAN	 Good morning, everyone. Shall we start off by approving the minutes of the meeting of September 20th? Is there a motion? 	5	5	0.0	1.0	47.0
198811	1	CORRIGAN	 So move. 	5	5	0.0	1.0	31.0
198811	2	SPEAKER	 Second. 	5	5	0.0	0.0	999.0
198811	3	GREENSPAN	 Without objection. We have before us a proposal for a change to a calendar-year basis for terms of presidents as members of the Committee. You may remember that the Vice Chairman raised this issue a meeting or so earlier and we postponed it until this meeting. I thought it might be worthwhile to go over it at this time. Vice Chairman, would you like to repeat your proposal of that time? 	9	95	0.0	1.0	47.0
198811	4	CORRIGAN	 I think of the issue as quasi- housekeeping but with some substance. The point I raised, of course, was that under current arrangements the four rotating Reserve Bank presidents on the Committee who are responsible for the vote to establish the targets for each calendar year at the February meeting rotate off the Committee a couple of weeks later. It seemed to me that as a matter of good procedure there was something to be said for changing those dates so that the four rotating Reserve Bank presidents who vote for the annual targets remain on the Committee throughout the calendar year [to which those targets apply]. The Committee's General Counsel [Mr. Bradfield] has advised that he thinks that such a change can be made within the framework of the statute, and it seems to me, Mr. Chairman, that simply as a quasi-housekeeping matter--or to put it differently, a matter of good procedure--that there is some logic to trying to structure things to have that consistency over the calendar year and with the establishment of the annual targets. 	9	95	0.0	1.0	31.0
198811	5	GREENSPAN	 You stipulated at the time, if I remember, that the members who vote for the ranges should be responsible for implementing them. 	9	95	0.0	1.0	47.0
198811	6	CORRIGAN	 Well, that is the argument. 	9	95	0.0	1.0	31.0
198811	7	GREENSPAN	 I think it can be stated a bit more firmly in the sense that you can't really ask individuals to implement a policy with which they are in disagreement. So, it's a little more than strictly to simplify the structure. It's an eminently sensible motion, and I am wondering what other members of the Committee have to say on this issue. 	9	95	0.0	1.0	47.0
198811	8	BOEHNE	 I don't think this is a very important issue, so what I'm about to say should be kept in that context. I don't think it makes much difference one way or the other. I think the reasons that have just been expressed are logical and have some merit. But the argument on the other side is that permanent members constitute two-thirds of the FOMC. I've always thought of the FOMC as a continuing body. The press tends to make an issue, whenever we have this rotation, that the Committee is going to change or is not going  to change, but it seems to me it really has not. Our deliberations have tended to be collegial, and there has been something permanent about the monetary policy of the Federal Reserve. If you have a change from the Philadelphia District to the Richmond District on the FOMC, that in itself should not lead to expectations that there might be a significant change in policy. There is more stability to the Federal Reserve than that, and even though not all of us vote, we do all participate in these decisions. While the vote is clearly important and of legal significance, it has always seemed to me that the collegial spirit of the discussion has been more important, and 99.999 percent of the meetings that I've ever been a part of [have been of this nature]. I think this kind of change tends to emphasize the individual members of the Committee over the Committee as a whole, and the System as a whole, and the collegial spirit. While I don't think this is a very big issue, on the whole I would prefer not to make a change. 	9	95	0.0	1.0	33.0
198811	9	FORRESTAL	 Mr. Chairman, Ed Boehne has expressed my views very, very well. I would put it perhaps just a little differently. It seems to me that the actions on the Humphrey-Hawkins targets are basically actions of the Committee itself, and the change in rotation shouldn't affect the ability of the Committee to carry out the targets. I think that the voting members who come on after March 1st are in a sense obliged, really, to accept and to enforce if you will the targets that have been established by the Committee. But, like Ed, I don't think that this is a very big issue. Were it the will of the Committee, I certainly wouldn't object. I say that as one who would be affected by the change in the sense that my term would end ordinarily on March 1st. As I understand it, if we adopt this change, my term would end earlier, but it's not all that significant as far as I'm concerned. On the legal issue, our counsel also looked at it and agreed with the views expressed by Mr. Bradfield. 	9	95	0.0	1.0	39.0
198811	10	GREENSPAN	 President Hoskins. 	9	95	0.0	1.0	47.0
198811	11	HOSKINS	 I support the change for two reasons. One, I came on at the time when targets had already been established, and while I didn't have major disagreements with the targets I feel that I [didn't have] much infuence over them. Now, that's a small point. The larger point is one to which you alluded. There's a sense of accountability that gets attached to the targets when you do it. I think people will feel more responsible, and the public will have a much better record [by which] to measure people and their performance. So, there's some accountability with this proposed change that I would support. 	9	95	0.0	1.0	49.0
198811	12	GREENSPAN	 Governor Seger. 	9	95	0.0	1.0	47.0
