meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199702	0	GREENSPAN	 I would like to welcome Craig Hakkio from the Kansas City Bank, who is attending his first meeting. He is seated here somewhere. 	5	5	0.0	1.0	47.0
199702	1	MINEHAN	 About where Tom Davis used to sit. 	5	5	0.0	1.0	62.0
199702	2	GREENSPAN	 I turn to Governor Rivlin to initiate our proceedings. 	5	5	0.0	1.0	47.0
199702	3	RIVLIN	 It is my pleasant duty to open the meeting and to ask if there are nominations for Chair of the FOMC. Governor Kelley. 	3	3	0.0	1.0	69.0
199702	4	KELLEY	 I will be happy to nominate Chairman Greenspan for that role. 	3	3	0.0	1.0	48.0
199702	5	RIVLIN	 Is there a second? 	3	3	0.0	1.0	69.0
199702	6	SPEAKERS	 Second. 	3	3	0.0	0.0	999.0
199702	7	RIVLIN	 We have a second. All in favor? 	3	3	0.0	1.0	69.0
199702	8	SPEAKERS	 Aye. 	3	3	0.0	0.0	999.0
199702	9	RIVLIN	 Opposed? Mr. Chairman, you have won! 	3	3	0.0	1.0	69.0
199702	10	MCDONOUGH	 Surprise, surprise! 	3	3	0.0	1.0	61.0
199702	11	GREENSPAN	 I thought I had voted no. 	3	3	0.0	1.0	47.0
199702	12	RIVLIN	 Shall I proceed? 	3	3	0.0	1.0	69.0
199702	13	GREENSPAN	 Yes, would you move the other nomination? 	3	3	0.0	1.0	47.0
199702	14	RIVLIN	 Is there a nomination for Vice Chair of the Federal Open Market Committee? 	3	3	0.0	1.0	69.0
199702	15	BROADDUS	 I nominate President McDonough of the New York Fed. 	3	3	0.0	1.0	59.0
199702	16	RIVLIN	 President McDonough. Now there is an original idea! [Laughter] ﻿ 	3	3	0.0	1.0	69.0
199702	17	GREENSPAN	 I hesitatingly second the motion. [Laughter] 	3	3	0.0	1.0	47.0
199702	18	RIVLIN	 All in favor? 	3	3	0.0	1.0	69.0
199702	19	SPEAKERS	 Aye. 	3	3	0.0	0.0	999.0
199702	20	RIVLIN	 All opposed? The ayes have it. Congratulations, Mr. McDonough. Back to you, Mr. Chairman. 	3	3	0.0	1.0	69.0
199702	21	GREENSPAN	 I congratulate the Vice Chairman. The next item is to elect the staff officers, and Norm has a list. 	3	3	0.0	1.0	47.0
199702	22	BERNARD	 Thank you, Mr. Chairman. Secretary and Economist, Deputy Secretary, Assistant Secretaries: General Counsel, Deputy General Counsel, Economists: Associate Economists from the Board of Governors: Associate Economists from the Federal Reserve Banks: proposed by President Parry proposed by President Guynn proposed by President Broaddus proposed by President Moskow proposed by President McDonough Donald Kohn Normand Bernard Joseph Coyne and Gary Gillum Virgil Mattingly Thomas Baxter Michael Prell and Edwin Truman David Lindsey; Larry Promisel; Charles Siegman; Lawrence Slifman; and David Stockton. Jack Beebe; Robert Eisenbeis; Marvin Goodfriend; William Hunter; Frederic Mishkin. That is the list, Mr. Chairman. 	3	3	0.0	0.0	999.0
199702	23	GREENSPAN	 Are there any objections to the list? If not, I will assume that it has been moved, seconded, and voted in the affirmative. ﻿ The next item of business is the selection of a Federal Reserve Bank to execute transactions for the System Open Market Account. Are there nominations? If not, I will nominate the Federal Reserve Bank of New York! [Laughter] 	3	3	0.0	1.0	47.0
199702	24	MCDONOUGH	 I second the motion. [Laughter] 	3	3	0.0	1.0	61.0
199702	25	GREENSPAN	 I dont know whether you have standing, but I will accept your second in any event. We have an official second, thank you. Without objection. We have a significant and controversial issue next, the selection of the Manager of the System Open Market Account. The incumbent, Peter Fisher, has been nothing short of superb, and I say that despite the fact that I pick on him at every meeting and that is my most interesting and enjoyable FOMC activity. Would somebody like to move Peter? 	3	3	0.0	1.0	47.0
199702	26	RIVLIN	 I nominate Peter. 	3	3	0.0	1.0	69.0
199702	27	GREENSPAN	 Is there a second? 	3	3	0.0	1.0	47.0
199702	28	SPEAKERS	 Second. 	3	3	0.0	0.0	999.0
199702	29	GREENSPAN	 Without objection. Peter, having been duly elected to office, you now have to work. You are on. 	3	3	0.0	1.0	47.0
199702	30	FISHER	" Thank you. The next topic on your agenda is the review of the Authorization for Domestic Open Market Operations. I do not have any changes to request at this time, but I did want to use this occasion to bring you up to date on three issues. The first is a preview of coming attractions. Following the Committee's discussion in September of the maturity structure of the SOMA portfolio, we have continued to work both on trying to articulate a set of principles that could guide the management of the SOMA portfolio and to develop some concrete alternative portfolio structures that illustrate different mechanisms ﻿ for implementing what we have taken to be your consensus objective. So, we continue to work on that, and at some point in the future we will be bringing that back to the Committee. The second topic is an elaboration that I would like to make on an answer that I made last September in response to a question from President Melzer. He asked me how different portfolio structures might affect the securities lending program that we are authorized to implement to assist the dealers. In September, I expressed some discomfort with the current program. I would like to explain that a little and explain other work we are doing at the Desk. The current securities lending program was devised in the 1960s as a response to the back office crisis. It was premised, and continues to be premised, on the assumption that we lend securities, but not to a dealer who is ""short"" securities. The idea was that we were providing securities to facilitate the paper clearing process, and in the event that a dealer was going to have a fail, we would be providing the securities and thereby averting that fail. Well, we have had a book entry environment for some time now, and it has never been entirely clear to me how our lending program really fits in a book entry environment where a dealer often will not know if he is short, in the sense of a cash position to settle, until after the wire is closed. In that case, it is too late for us to lend him a security. I have some sense, perhaps more than a sense, that when dealers do call and ask us to lend them securities, some seem to have forgotten the requirement that they should not borrow to cover a short position. They know they have to affirm that they are not short the issue in question, but I have some reason to doubt the veracity of statements, based on my consultations with senior management at dealer firms. I think we ought to have a securities lending program of some kind, and I think the Treasury depends on it to a certain extent as a backstop to provide some elasticity in the supply of securities in the government securities market. However, we do not want to be the first-stop ﻿ shopping source for securities lending because that would mean that we would destroy the whole securities-lending industry, given the size of the SOMA portfolio. We are in the process of a review. We are trying to start from first principles but on the assumption that we will have a program. I believe an appropriate program would be consistent with the Treasury's wishes, with our joint concerns for the efficient functioning of the government securities market, and with our market surveillance responsibilities. We are trying to be creative and open in our thinking. I am mentioning this to you now because I would like to invite suggestions from the dealers. I am going to ask them what they think. Some of them have raised the subject with me. I want to open it up a bit and let all the dealers know that we are rethinking the securities lending program and that we would be open to their ideas about how we could structure it given our objectives. I wanted you to hear about that from me before you heard about it from them. I will come back to you and let you know once we have a concrete plan. That is the second topic. The third is to bring you up to date on our discussions with other central banks about liquidity assistance, something we have talked about here from time to time. As the Committee knows, we have put aside for the time being any work on a program that would involve the Desk in doing reverse RPs for the SOMA account with foreign central banks that are in need of temporary liquidity. As the Committee and the Board know, we received an inquiry from about our willingness to act as agent, not for the SOMA account, for a multilateral repo facility. It relates to a rather complex policy of cooperation among The matter is not moving forward with great speed, but we have responded. We are posturing ourselves in a helpful but not pushy way and are leaving our positive reaction on the table. ﻿ We are now considering the idea of the Desk acting as agent with the Street for individual central banks, much as we did earlier in this decade for authorities. That is, had a portfolio of government securities at the New York Bank and the Desk repoed them out to the Street, providing with liquidity. We conducted those transactions as agent for an undisclosed principal. We are considering a similar function as the pass-through agent particularly for the authority and the I suspect that the also may be interested in that approach. Those are the three works in progress, if you will, on which I wanted to update the Cornmittee. "	41	41	0.0	0.0	999.0
199702	31	GREENSPAN	 Thank you. Questions for Peter? If not, would somebody like to move a renewal of the Authorization for Domestic Open Market Operations? 	41	41	0.0	1.0	47.0
