meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199207	0	GREENSPAN	 Let's start with foreign currency operations. Mr. McDonough. 	5	5	0.0	1.0	47.0
199207	1	MCDONOUGH	 There was no intervention in the foreign exchange markets by the Foreign Exchange desk on behalf of either the Federal Reserve or the Treasury since the Committee's last meeting. The dollar has declined steadily because of four major factors: 1) Interest rate differentials 2) Apparent G-7 official preference for a stronger yen 3) Questions about the strength of the United States economic recovery, and 4) Overseas reaction to the presidential campaign. Using one-month Euro-deposit yields as the standard of comparison, there is now a positive spread of 594 basis points in favor of holding German marks and 88 basis points for holders of Japanese yen, as compared with dollars. Obviously, the interest rate differential story is much more dramatic in the case of the DM, but I believe that the differential with the yen is also important. These differentials not only encourage investors to prefer foreign currency holdings, but make it very expensive for FX market participants to hold long dollar positions, especially against the DM and other European currencies. Furthermore, German officials have been quite vocal in stating that they are not likely to reduce interest rates during 1992, whereas the market suspects a further easing by the Federal Reserve. This seems to be particularly the case in Europe, and we believe is the most important force behind the strength of the DM against the dollar in recent days. Therefore, on top of large interest rate differentials already existing, there is at least the possibility of further widening. Wide interest rate differentials can be overlooked by the market if there is a general anticipation of strengthening of the currency with lower interest rates. But this is not the case for the dollar. There are very few dollar bulls out there, but rather a growing bearish conviction, based at least in part on the statements from officials in the United States, Europe and especially Japan that a stronger yen is the goal of G-7 policy. The Bank of Japan has not been leaving the strengthening of the yen to market forces, but has been intervening quite heavily, especially in the form of pushing the dollar down when market forces, even briefly, push it up. Then the BOJ continues to intervene at increasingly lower levels of the dollar to push it down even further. This is an unusually aggressive method of intervention. The upcoming G-7 summit presents an opportunity for a decision in favor of multilateral official action to support what has been until now unilateral Japanese action to bring about a stronger yen and a weaker dollar. The market anticipates such a decision. Regarding the economic recovery, the view that FX market participants seem to hold appears to be very close to that of the Federal Reserve staff, but part of the bullish tone of the dollar earlier this year came from a view that the recovery would be stronger. This self-induced disappointment and the reality of quite a lot of uncertainty in United States equity markets combine to stifle capital flows into the United States Lastly, and most difficult to either evaluate or measure, but I believe necessary to mention, is widely-shared confusion overseas regarding the presidential campaign. The common starting point for foreigners is that President Bush is very popular outside this country, so people abroad can't figure out why the public opinion polls are so negative. They don't know Governor Clinton well. All they seem to hear about is Mr. Ross Perot, about whom by and large they have no opinion at all. Perot's candidacy scares foreigners not necessarily because of the man, but because it creates uncertainty about the political direction, if not stability, of the country that they have looked to for political leadership and guidance for over half a century. People in this country may think that our leadership position has evaporated; people abroad know that there is no substitute. This political uncertainty on top of the three economic weights on the dollar I have discussed gives the dollar a very heavy feel. We are back at the levels of early January, but with a very big difference. At that time, the mood was shifting from neutral to positive. Now it is negative, with a definite trend to get more negative. Then the market thought that any official intervention would be to strengthen the dollar; now it anticipates official action to weaken it. Technically, that is the kind of market in which the dollar could take off if there should be an upside surprise such as very bullish economic news or what would be viewed as positive political developments. On the other side, any push downward either from market forces or from official action could have a substantial weakening effect on the dollar exchange rate. At the last meeting, I reported on the large long dollar speculative position held by the Central Bank of Malaysia. The Bank Negara has become somewhat more circumspect and, we believe, has reduced its position at least somewhat at a good-sized loss and with an even bigger loss in whatever part of the position may remain. There is a new head of the banking department who visited me in New York and we had a rather polite, but direct, conversation on their activity. Probably inspired mainly by the loss they were experiencing, he seemed very aware of both the dangers and questionable appropriateness of what they had been doing and we may see less of Bank Negara at least for a while. In fact, market reports suggest that Negara has become less active than usual in recent weeks. You have all been reading about the effect of the negative Danish vote on the Maastricht agreement, so I will not elaborate on it, except to note that it has had strong effects on the European currencies. The DM has strengthened as it once again looks like the safest haven and the exchange risk in the high interest rate currencies has once again become manifest. Senior Bundesbank officials have been highly direct in talking up the strength of the mark within the European currency system. Important losers have been Italy and the United Kingdom. There is growing suspicion about Spain. Italy, with a huge fiscal deficit and a new government with a very small Parliamentary majority, now sees the lira outside the ERM limits in the forward markets, where the rates indicate a fall devaluation. If a lira devaluation is required, there is a question on whether sterling can stay within the wide band, although the British authorities will try to keep it there. European central bankers think that they can hold the present rate structure together, but there are clear signs of strain. At the last meeting, I discussed with the Committee the request from the Bundesbank that we engage in another off-market sale of DM10 billion from the reserves of the United States monetary authorities. Because of pre-summit and other time pressures, Treasury has not yet given us their view on the transaction or on the ongoing sale of interest from our foreign currency holdings. I will inform the Committee when we receive Treasury's reply. 	6	61	0.0	0.0	999.0
199207	2	GREENSPAN	 Any questions for Mr. McDonough? 	6	62	0.0	1.0	47.0
199207	3	LINDSEY	 I'm always struck by the purchasing power parity basis. Further weakness in the dollar just doesn't seem justified. Has that theory of exchange rates been routed or are we neglecting it? Why isn't that showing through in the markets? 	6	62	0.0	1.0	54.0
199207	4	MCDONOUGH	 I think it's not routed completely, but it's certainly less important now because of essentially speculative capital flows based on interest rate differentials and views of stock markets. As I mentioned, I think what is hurting the dollar at the present time is the interest rate differential, which is clearly against us, and a view that Wall Street may not be as attractive [as previously]. People are reading about the flows into equity mutual funds slowing down and so on. The capital flow, which was really the source of strength in the dollar, is slowing down; and that is giving us the weakness even though there's no question on a purchasing parity basis that the dollar is far, far weaker than it should be. 	6	62	0.0	0.0	999.0
199207	5	TRUMAN	" It may be. Governor Lindsey, that one of the reasons is that the conventional measures of purchasing power parity for the DM and the yen are so far from where [exchange] rates have been for so long--2.10 for DM. 190 for the yen--that they've lost their credibility as a benchmark even for such considerations. Still, we can imagine [tolerating]--if you want to put it that way--exchange rates at that level, and the associated current account deficits that go along with that. Now, that's one man's reaction to your question. I have been struck by the work that McKinnon has done at Stanford on this. Two or more years ago there was some suggestion that we could get back [to PPP] and, therefore, there was a lot of attention given to that issue. But with the dollar essentially [disconnected from any anchor] on a purchasing power parity [basis] for such a long period of time, it has lost its [relevance] and we should not use the word ""anchor."" "	6	62	0.0	0.0	999.0
199207	6	MELZER	 Bill, you mentioned the market's expectations with respect to what might come out in Munich in terms of multilateral intervention. Is there validity to that? Is that an expectation that has some substance behind it? 	6	62	0.0	1.0	42.0
199207	7	MCDONOUGH	 From what we hear, the Europeans don't have any interest in any multilateral foreign exchange activity. And I haven't heard anything from the Treasury as to their planning to [undertake such operations]. But the market is quite convinced that there is going to be at least a U.S./Japanese accord, which the Europeans will probably bless but not participate in. ﻿ 	6	62	0.0	0.0	999.0
199207	8	TRUMAN	 The Europeans are somewhat divided. The French I think will go along with anything, but the rest of the Europeans will not. My sense from my own conversations with Treasury staff, unless their views have changed in the last several days, is that they are not thinking of a deal, but one can never be quite sure when one is dealing with the United States Treasury. 	6	62	0.0	0.0	999.0
199207	9	MCTEER	 Under the circumstances in Japan, I'm not sure I understand why they would want a stronger yen. I know it would damp inflationary pressures but it would also work against the real sector. 	6	62	0.0	1.0	53.0
