meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199202	0	GREENSPAN	 If we can get started.... I'd like first to welcome Bill McDonough. Welcome, William, to your inaugural meeting. This is our annual organization meeting. We start off with the election of officers, and I'd like to turn the gavel over to Governor Mullins. 	3	3	0.0	1.0	47.0
199202	1	MULLINS	 The floor is now open for nominations for the position of Chairman of the Federal Open Market Committee. 	3	3	0.0	1.0	52.0
199202	2	ANGELL	 Mr. Chairman, in an unplanned manner I would say that I think it would be a wonderful idea for us to have Alan Greenspan as Chairman. Now, would you want me to go ahead and do more [and nominate a Vice Chairman] or do you want to do one at a time? 	3	3	0.0	1.0	43.0
199202	3	GREENSPAN	 No, let me request that you stop there. 	3	3	0.0	1.0	47.0
199202	4	SYRON	 You wouldn't like to take a chance on a group ticket! 	3	3	0.0	1.0	51.0
199202	5	MULLINS	 I think we need a second. 	3	3	0.0	1.0	52.0
199202	6	KELLEY	 Second. 	3	3	0.0	1.0	48.0
199202	7	MULLINS	 Without objection. The floor is now open for nominations for the position of Vice Chairman of the Federal Open Market Committee. 	3	3	0.0	1.0	52.0
199202	8	KELLEY	 In like spirit I will nominate President Corrigan. 	3	3	0.0	1.0	48.0
199202	9	MULLINS	 Is there a second? 	3	3	0.0	1.0	52.0
199202	10	SPEAKER	 (?) . Second. 	3	3	0.0	0.0	999.0
199202	11	MULLINS	 Without objection. We have a new team. 	3	3	0.0	1.0	52.0
199202	12	GREENSPAN	 I thank you and, speaking for the Vice Chairman, he thanks you! I now would like to have the Secretary read the list of staff officers for potential election. 	3	3	0.0	1.0	47.0
199202	13	BERNARD	 Secretary and Economist, Donald Kohn; Deputy Secretary, Normand Bernard; Assistant Secretary, Joseph Coyne; Assistant Secretary, Gary Gillum; General Counsel, Virgil Mattingly; Deputy General Counsel, Ernest Patrikis; ﻿ Economist, Michael Prell; Economist, Edwin Truman; Associate Economists from the Board: David Lindsey; Larry Promisel; Charles Siegman; Thomas Simpson; and David Stockton; Associate Economists from the Federal Reserve Banks: Alicia Munnell, proposed by President Syron; Richard Davis, proposed by President Corrigan; John Davis, proposed by First Vice President Hendricks; Anatol Balbach, proposed by President Melzer; and Thomas Davis, proposed by President Hoenig; 	3	3	0.0	0.0	999.0
199202	14	GREENSPAN	 Are there any objections? 	3	3	0.0	1.0	47.0
199202	15	LAWARE	 All good men and true! 	3	3	0.0	1.0	50.0
199202	16	ANGELL	 And women! 	3	3	0.0	1.0	43.0
199202	17	LAWARE	 And women! 	3	3	0.0	1.0	50.0
199202	18	GREENSPAN	 If there are no objections and no additional nominations, I will assume the list is approved. I will now entertain a motion regarding the Bank--which I would require to be the Federal Reserve Bank of New York--to serve to execute transactions for the System Open Market Account. Would somebody like to do that? 	3	3	0.0	1.0	47.0
199202	19	LAWARE	 So move. 	3	3	0.0	1.0	50.0
199202	20	GREENSPAN	 Is there a second? 	3	3	0.0	1.0	47.0
199202	21	MELZER	 Second. 	3	3	0.0	1.0	42.0
199202	22	GREENSPAN	 Is there any objection? If not, so be it. We have now separately the selection of the Manager for Domestic Operations. Our current incumbent is Peter Sternlight, and I trust that somebody will nominate him for reelection. 	3	3	0.0	1.0	47.0
199202	23	SPEAKERS	 So move. 	3	3	0.0	0.0	999.0
199202	24	MULLINS	 Second. 	3	3	0.0	1.0	52.0
199202	25	GREENSPAN	 It has been nominated and seconded. Is there any objection? If not. we move to the election of a Manager for Foreign Operations; our [candidate] is Bill McDonough and I would seek his nomination. 	3	3	0.0	1.0	47.0
199202	26	MULLINS	 So nominate. 	3	3	0.0	1.0	52.0
199202	27	SYRON	 Second. 	3	3	0.0	1.0	51.0
199202	28	GREENSPAN	 Without objection. I think that we are now down to the review of-- 	41	41	0.0	1.0	47.0
199202	29	BERNARD	 The Domestic Authorization. ﻿ 	41	41	0.0	0.0	999.0
199202	30	GREENSPAN	 Oh, yes. Would somebody like to move the adoption of the Domestic Authorization? 	41	41	0.0	1.0	47.0
199202	31	CORRIGAN	 So move. 	41	41	0.0	1.0	31.0
199202	32	GREENSPAN	 Is there a second? 	41	41	0.0	1.0	47.0
199202	33	SYRON	 Second. 	41	41	0.0	1.0	51.0
199202	34	GREENSPAN	 Without objection. I would now call on Ted Truman to review the three foreign currency instruments and the warehousing agreement. 	41	41	0.0	1.0	47.0
199202	35	TRUMAN	" We would recommend that you approve the Foreign Currency Authorization, the Foreign Currency Directive, and the Procedural Instructions as they now stand. With respect to the warehousing authority, as we discussed at earlier meetings of the Committee last year, the warehousing agreement with the Treasury on behalf of the Exchange Stabilization Fund and the Treasury's general fund is subject to annual review. You have received a memorandum from me on this subject. To summarize that memorandum, the amount of DM warehoused has been reduced from a peak of $9 billion in March of 1990 to the current $2 billion. And with the prospect of a further reduction in the near term to zero, it would seem appropriate to us to reduce the size of the arrangement from the current $10 billion to the more historically normal level of $5 billion; that level prevailed from 1978 to 1989. Therefore, I recommended a renewal of that size and Bill McDonough concurs with that recommendation. I would note three points. First, if the Exchange Stabilization Fund repurchases the remaining $2 billion, as we assume and expect it will, its dollar position will be relatively low, so we might have to reverse that later. Secondly, the Treasury has expressed some anxiety that conditions could change such that they might want to warehouse more than $5 billion. In staff conversations with the Treasury, we noted that the size of the arrangement has been increased in the past and we assured them that the Committee is prepared to consider any reasonable request for changes in the future. Lastly, Bill McDonough and I have told the Treasury that once the $2 billion is repurchased, the terms of the arrangement should be adjusted marginally to conform more closely to market practice. In the future, the forward ""leg"" would be at a forward market rate rather than being flat. This seems more sensible. It basically equalizes our interest returns and our foregone earnings. The Treasury staff has agreed in principle to this change and has agreed that it is appropriate to make the change not in the middle of an arrangement but once we've gotten it cleaned away. I'd be pleased to answer any questions. "	41	41	0.0	0.0	999.0
199202	36	GREENSPAN	 Are there any questions? If not. would someone [make a motion]? 	41	41	0.0	1.0	47.0
199202	37	ANGELL	 I would be happy to move the adoption of the proposals that have been presented by Mr. Truman. And I would like to express appreciation and gratitude that we're back to [an authorized level of] $5 billion and [the amount warehoused] will not be close to that amount. ﻿ 	41	41	0.0	1.0	43.0
199202	38	GREENSPAN	 Is there a second? 	41	41	0.0	1.0	47.0
199202	39	SPEAKERS	 Second. 	41	41	0.0	0.0	999.0
199202	40	GREENSPAN	" Any further discussion? If not. all in favor say ""aye."" "	41	41	0.0	1.0	47.0
199202	41	SPEAKERS	 Aye. 	41	41	0.0	0.0	999.0
199202	42	GREENSPAN	" Opposed? [Secretary's note: None heard.] The ""ayes"" have it. We're now up to approval of the minutes of the meeting of December 17. Would somebody like to move it? "	41	41	0.0	1.0	47.0
199202	43	CORRIGAN	 Move it. 	41	41	0.0	1.0	31.0
199202	44	GREENSPAN	 Is there a second? 	41	41	0.0	1.0	47.0
199202	45	KELLEY	 Second. 	41	41	0.0	1.0	48.0
199202	46	GREENSPAN	 Without exception. We'll now move to foreign currency operations and I call on Mr. McDonough. 	41	41	0.0	1.0	47.0
