meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
200309	0	GREENSPAN	 I realize that we all have to eat dinner, and we all shall. But itÕs pointless not to use this time for more important things. For example, Michelle Smith has volunteered to give us a lecture on the epistemology of the ancient Spartans, and I thought we might want to keep our ears tuned to her accent as she does it in the original Greek. [Laughter] But since sheÕs eating, I decided it wouldnÕt be nice to call on her. So maybe we ought to get to less important matters like communication policy. Let me start off by saying this: Just the fact that we are having extensive discussions on communication policy is an indication that our basic monetary policy, which is by far the most important thing we do, seems to be generally on track and not particularly controversial. Indeed, one can look back at our history and see a policy that since 1979 is about as good as a central bank can get it. Nonetheless, despite what has really been a long run of broadly successful monetary policymaking, we find ourselves confronted with what to some observers is a seeming inability to communicate. I find their argument less than persuasive, but I understand the problem. It stems essentially from an episode that arose in the last few months. IÕd like to give you my view of what happened and why; others may have a different view. The experience puts at least some of the issues we will be discussing in the context of where we are and what we have to do. ItÕs evident that mistakes were made both by us in communicating and by the market in interpreting our message. It is interesting to note the nature of the mistakes. I must tell you that I was quite startled when I learned the reason that the ten-year note rate went up significantly after our 25 basis point cut in the funds rate in June and our related statement. The reason was that the market had anticipated a significant shift by us to nontraditional means of monetary policy operations. Indeed, market participants obviously had discounted such a shift to a significant extent by driving the ten-year rate down to just modestly above a historically low 3 percent. I look back, and I say, ÒWhat happened?Ó How did they get the view that there was a sufficiently high probability that we were going to use such an approach to lead them to essentially discount it in the market? The market moved down almost to where it probably would have gone if indeed we had embarked upon an aggressive effortÑfor example, to buy long-term Treasury notes or bonds. Two things are obvious in retrospect, and I must say only in retrospect. One is that there was a general view in the marketplace that we would not reduce the funds rate below 75 basis points largely because of the difficulties that would create for the internal dynamics of the money markets. The money market mutual funds issue was only part of those dynamics. Second, the belief was that not only would we start to engage in a further easing of policy but that we would do so at 75 basis points using a so-called nontraditional approach. However, we in fact had concluded that we could go very significantly below 75 basis points on the funds rate. While we recognized that there would be impediments as we moved the rate downward, we felt that, with some diligence, these could all essentially be dealt with. We believed that, if we needed to go well below 75 basis points for economic reasons, we had the capacity to do so. Essentially we recognizedÑas a consequence of a number of excellent studies by the staffÑwhat would happen to the repo market and fails and the implication of moving significant quantities of assets, including money market funds, to the commercial banking industry. We were aware of what that would do to leverage and of various other problems that would arise were the funds rate to sink well below 75 basis points. The general conclusion of the staff, and I think of the FOMC members, was that this would create some difficulties but, if we needed to move the funds rate down further, it would be desirable to do so. In light of the marketÕs belief that we would couple a cut to 75 basis points with a move to nontraditional means of conducting open market operations, almost everyone in the market apparently was well positioned, having already bought bonds extensively. The truth of the matter is that (1) we did not view 75 basis points as a limit and (2) we had concluded on the basis of evaluations of probabilities that it was quite unlikely that we would need to go to nontraditional operating methods. In effect, what we kept saying to the market is that the probability of deflation of a pernicious sort was remote; but if it happened, it would be a significantly dangerous event. Therefore, we felt we needed to have on the shelf plans for using the nontraditional means required to address that possibility. We decided to go all out to find the answers to a number of questionsÑanswers we did not have, given the long period weÕd had of fiat money in which inflation was rampant and deflation had never entered anybodyÕs mind as a problem. The prospect of deflation in this country had not occurred to anyone until the Japanese demonstrated that it was possible to have fiat money and deflationÑnot necessarily of a pernicious type but definitely deflation. As a consequence of that, we embarked upon a full court press to get as much information as we could on deflation and its implications. We thought about what types of policies would be required in order to implement an anti-deflation policy, and we engaged the financial community quite extensively in this effort. I gather that you, Dino, and others at the New York Bank and elsewhere communicated with market participants to learn exactly what the implications of deflation might be for various sectors of the marketplace. We learned a great deal. At the end of the day, we made an assessment of the probabilities of various developments and what would happen if they occurred, and we thought about what we would do and how we would do it. Having concluded our research and brought our knowledge up-to-date, we effectively closed the book and put the general plan on the shelf. And we told the marketplace that we had come to two conclusions: (1) that 75 basis points was not, as the market had often suggested, the lower limitÑthat indeed we could go lowerÑand (2) that we thought the probability of our having to use nontraditional operational methods was remote. Now, we used the term ÒremoteÓ all the time. I noticed that every one of us who said something about the deflation issue started off with pretty much standard languageÑalmost boilerplateÑto the effect that the possibility of deflation was remote but this is what we would do if that very unusual event occurred. Even in elementary courses in mathematical probability a remote event remains remote irrespective of the number of times one mentions it. [Laughter] This turned out to be a misunderstanding on the part of many traders who have a different way of looking at the world. To these people, the Federal ReserveÑindeed, every organizationÑis viewed as a conspiratorial organization; and since we continued to talk about deflation, the fact that we used the word ÒremoteÓ was not the relevant issue, but the number of times we used the word was. Therefore, they thought the appropriate way to assess the probability of whether or not we would go out and buy long-term bonds was to add the number of times we said ÒremoteÓ! Indeed, they did that and concluded that the probability was far better than 50 percent that we were going to engage in a very massive action in the long end of the market. Should we have caught that? Maybe. IÕve been in these markets for years; I donÕt even want to mention how long. It never entered my mind that that was the marketÕs interpretation. When I testified in July at the Senate hearing on our monetary policy report, somebody read to me a statement that bond prices had declined because the market was disappointed that we had taken purchasing long-term notes off the table. And I naively said that I wasnÕt aware that we had taken anything off the table. I didnÕt know what they were talking about. What this basically tells us is that the issue of communication is not simple. There are a lot of people who are telling us what we should do, as if they knew! I submit that even the most thoughtful people who are giving us instructions on what to do would probably have made exactly the same mistakes that we made in interpreting how the market would read our use of the word Òremote.Ó ThereÕs a tendency for people in the market to be surer about what they are saying than they could conceivably have reason to be. In the circumstances, I merely want to suggest as a preface to this discussion that it is important that we clarify what we are saying. ItÕs important first to come to a judgment on how to communicate. I gather that most but not all of us are of the belief that we should be saying things over and above announcing the actions that we are taking. I personally happen to think that, indeed, there is value added in communicating not only what the Committee did at an FOMC meeting but what the reasons were and also, importantly, a general view of the economic outlook as we see it. I think it creates a more efficient marketplace if we can communicate that, whether weÕre right or wrong, so people can interpret where weÕre coming from. ThatÕs not always easy because our press statements are talking for nineteen people. So while we can get something of a central tendency view, it is quite difficult to do. But I happen to believe that there is value added, and by implication value to GDP, if we are forthcoming in trying to communicate our view of the future and the context in which we are making our decisions. IÕd also argue, however, that we are a very powerful organization of unelected officials, and we owe it to the publicÑto the electorate and everybody elseÑto be as transparent as we can be, but with an important caveat. NamelyÑin part reflecting the fact that markets do not work wholly rationallyÑif we are too transparent, we will effectively reduce the capability of this organization to operate in a manner we are required by statute to do. I have no doubt that if we were operating under full transparencyÑwhich essentially would involve having television cameras on us at our meetingsÑweÕd all end up reading prepared statements. WeÕd be very careful and noncontroversial, and we would not challenge the views of other members of the Committee. That, I think, would very significantly undermine the capability of the Federal Reserve System to carry out its responsibilities. So with those opening remarks, in lieu of a far more interesting discussion from Michelle, I will turn the floor over to Vincent Reinhart. 	9	97	0.0	1.0	47.0
200309	1	REINHART	 Thank you, Mr. Chairman. IÕll be referring to the materials that were at your seats when you came in, but you also received a copy of these materials from me last Thursday. Please bear with me, but IÕd like to begin on a note of parliamentary procedure. It seemed to stretch to the breaking point any interpretation of the Committee's rules to argue that members and their alternates could gather to discuss its communication policies outside a formal meeting. The choice, then, was to view this as an intermeeting consultation or an early start of the September 16 meeting. If we had done the latter, our customary procedures would seem to involve informing the press tomorrow morning that the meeting had actually started early, risking the building-up of expectations that a major change in your communication policy was brewing. We opted for the former because it permits an ex post announcement of the meeting with the release of the minutes for the August meeting on Thursday. To do this, we will circulate a draft summary of this meeting to you tomorrow for inclusion in the minutes. I shall focus the bulk of my remarks on what appears to be many members' immediate concern: the drafting and the content of the announcement. Those concerns have arisen, in part, because there have been notable changes in the announcement over the past four meetings. To facilitate your discussion on the subject, my briefing will have four parts. First, I will offer five general principles that the Committee may wish to weigh in choosing an announcement policy. Second, I will review precedents established by the experience of foreign central banks and the CommitteeÕs own history. Third, I will suggest some options you might want to consider on how to proceed with regard both to the process of preparing the announcement and to the substance of the announcement. As to the latter, I will then address some specific aspects of the language of the announcement, trying to keep the discussion general enough to be appropriate for this eveningÕs discussion of the CommitteeÕs procedures rather than tomorrowÕs meeting on policy choice. Since February 4, 1994, the CommitteeÕs discussion of communications with the private sector has centered on the announcements of its actions. IÕd note that the first few such releases were explicitly billed as statements of the Chairman explaining the CommitteeÕs action. After mid-1994, though, this distinction disappeared. I am going to assert that five principles governing the process of producing the statement seem part of the received wisdom (or revealed preference) of the Committee, which I list in exhibit 1. First, the process should respect the important role of discussion at the meeting. To circulate a single prospective draft announcement or several proposed alternatives that isolate a limited number of the current features of the economy before members have discussed their views of economic conditions and monetary policy generally might stifle that discussion. At the same time, it is hard to imagine how nineteen people around the Committee table could constructively edit a draft release after their deliberations. The most repeated sentiment across the past nine years of transcripts is that group editing cannot arrive at an acceptable result. Part of the worry, as in my second point, is that the Committee has not seemed to want to complicate the forging of consensus on policy action. While words are important, it is only because investors have come to expect them to be acted upon consistently. The risk is that some disagreement in the future about a subordinate clause in the fourth sentence of a draft release might cause a rift among members who otherwise might agree on the policy action if not the exact words to describe its rationale. The events of this summer have shown that the words of the announcement can be powerful. My third observation is that you might want to take the opportunity that this potential influence provides to increase the effectiveness of your policy actions. To settle on a stripped-down announcement because it is hard to compromise on anything more specific might represent an admission that the Committee is unable to use a potentially important instrument at its disposal. Fourth, the Committee surely wants to avoid mistakes. From my experience, drafting a press release shares some similarity with juggling chainsaws, in that you mostly spend your time worrying about what can go wrong and then counting your digits when youÕre done. The less the time and the greater the number of last-minute changes, the more likely there will be mistakes. Fifth, and this almost goes without saying, everyone should want to preserve the confidentiality of the CommitteeÕs decision until its release. I would not have raised this but for the fact that just in the past year there have been several instances in which we have read about the CommitteeÕs deliberations in newsletters less than twenty-four hours after the fact. Given that reality, the longer the time between the decision and the announcement, the more likely it may become that there will be leaks, either inadvertent or otherwise. In light of these five principles, the Committee might want to consider the five models for drafting an announcement presented in exhibit 2. Some members might consider the experience immediately prior to the introduction of announcements on February 4, 1994, as relevant to todayÕs discussion. In those days, the CommitteeÕs decisions were signaled to markets through open market operations, and only those associated with changes in the discount rate were announced to the public. Except for discussions about the wording of the directive, which was released with a lag, concerns about words did not intrude on deliberations. However, the Committee did forgo a means of communicating with the public. A variant on this that you might find appealing would be to release information limited to the CommitteeÕs policy decisionÑthe intended funds rate, perhaps a simple risk assessment, and the breakdown of the votes. The Committee would have to weigh whatever benefits are seen accruing to its deliberations against a variety of costs, not the least including the likely criticism that would be levied at perceived backsliding in transparency. The Committee might hope to avoid heavy criticism of a reduction in the information content of its policy announcement by following the example of the Bank of England listed in the second row. The Monetary Policy Committee releases a short and direct announcement with its action and defers a more complete explanation until the publication of its minutes about two weeks after its meeting. While stripping the announcement of content beyond the policy action and, perhaps, a brief risk assessment might seem a step backward on the communication front, the quicker release of the minutes would provide a more nuanced description of policy choice than can be done even in the current statement. That is why I placed a question mark in the appropriate box in the third column on communications. IÕm a bit more confident that the expedited production of the minutes introduces a greater risk of error. Because the minutes would be released while the circumstances they described were still relevant, market participants would likely pay considerably more attention to them than they do now. That raises the odds that news reports would latch onto any differences of opinion that were highlighted or aspects of the outlook perhaps underappreciated by the drafters and reviewers in the short window available to prepare the document. As a consequence, the attention members pay to draft minutes and probably the number of iterations in the drafting process will have to be stepped up, with obvious implications for the schedules of nineteen busy people. If the Committee decided it was important that its announcement be accompanied by a more complete justification, it might consider the example provided by the Bank of Canada. As shown in the third row, policymakers at the Bank of Canada deliberate on rate-setting and then draft the statement after the policy decision. In their case, this means delaying the announcement until just before the opening of trading the next day. By pushing your announcement past 2:15 p.m., you might accommodate a drafting session after your policy decision so as to release an announcement the same day. That has advantages, in that the CommitteeÕs announcement would reflect its complete deliberations. However, an enhanced emphasis on the words of the announcement could raise the odds that words would interfere with the CommitteeÕs achieving a consensus. Even more problematic, drafting on the fly risks making mistakes, and lengthening the time between the decision and its announcement raises the unwelcome specter of leaks. The Federal ReserveÕs experience of the 1980s provides another model, shown in the fourth row. At that time, the directive to the Account Manager contained standardized concerns about the economy, but their order varied with circumstances. The Bluebook distributed to the Committee before the meeting discussed possible alternative orderings to give members a sense of likely possibilities. In current circumstances, the staff could identify potential themes for the description of the economy in the first full paragraph of the announcement consistent with the policy alternatives presented in the Bluebook (as we did in the section titled ÒPolicy Announcement, Directive, and Assessment of RisksÓ in the most recent one). As a further step, the Committee could standardize the language of its risk assessment in the second full paragraph so that it would vote on what was to appear in the announcement. In circumstances when a more substantive change in the announcement was contemplatedÑsay, as in March or May of this yearÑa memo could be circulated in advance of the meeting no later than on Monday afternoon. Given these indications of what would appear in the announcement, members might be more willing to defer consideration of the specific words until after the vote on the rate decision and the risk assessment. Putting consideration of the words of the announcement into play in advance of the vote on policy might complicate forging a consensus, and routinizing the form of the risk assessment might limit its effectiveness in communicating with the public. However, the Committee may well view doing both as a reasonable compromise to ensure that its decisions are based on full and complete information. This being the Federal Reserve, maintaining the status quo is always an option. The Committee could routinely review a prepared draft statement after the policy decision, with the advantages and disadvantages noted in the bottom row. As to process going forward, of these five possibilities, implementing the models of your Anglo-Saxon counterparts would probably require the most lead time. If you decide to emulate the Bank of England, the Secretariat will have to speed up its drafting schedule, which may take a meeting or two to implement. If you opt for the Bank of Canada model, market participants would have to be given some advance warning that the announcement would be delayed past 2:15 p.m., perhaps in the minutes that will be released this Thursday. Of course, the Committee could abandon or sharply reduce the content of the statement at any timeÑit is only a matter of deciding when you are best positioned to accept the criticism that may well follow. The rapidity with which you can make the risk assessment more routine so that you could vote on what is published (as in the fourth row) depends on whether you are comfortable with the current three-part structure that was adopted in May. That is the first of several questions about the content of the announcement that are flagged in your final exhibit. Again, are you satisfied with a three-part assessment that individually lists the relative threats to your goals of maximum sustainable economic growth and price stability and that weight those threats in an overall balance? The decision in May to split the old balance-of- risk assessment into the first two components has seemed to serve the Committee well, as it appears now to cover all the relevant possibilities confronting the economy. But members have expressed differing opinions on the wisdom of then combining the two different judgments in the third sentence. Individual words in the announcement also seem to have taken on different meanings for different members at different times. In particular, as in the second question, the Committee may want to settle on what it means by ÒsustainableÓ economic growth. In the report of the Ferguson subcommittee in 2000, sustainable growth seemed to serve as a stand-in for expansion at the growth rate of the economyÕs potential to produce. In more-recent announcements, the same words may be read to imply the growth pace consistent with avoiding the creation of economic imbalances, thereby implicitly introducing a notion of the level of economic activity relative to the level of its potential. Members might also have concerns about whether the word ÒriskÓ carries negative connotations that might be avoided by speaking of the balance of probabilities or the odds of outcomes on both sides of their median forecast. Fourth, Committee members may have doubts concerning whether the ÒforeseeableÓ future is too slippery a concept to provide guidance to the public as to its view of the outlook. But being specific about that time dimension now may limit your options at a later date. Similar concerns may also be raised about Òthe considerable period of timeÓ in the last sentence of the August announcement, which concludes my list of questions. I wonÕt speak about this issue beyond that because it seems woven inextricably into the policy debate scheduled for tomorrow and is unlikely to be a long-lasting feature of the announcement. These may be too many options to tackle at once. One strategy would be to identify your main areas of concern and pick them off one by one in an incremental approach over time. Another would be to use this meeting to identify problems and charge the staff or a subcommittee to come back at a later date with more specific alternatives. Doing so, however, may delay progress in improving the announcement for a time. As to other issues not directly related to the announcement, the first day of next JanuaryÕs two-day meeting has been reserved to talk about the CommitteeÕs communication policy once again. 	9	97	0.0	0.0	999.0
200309	2	GREENSPAN	 Let me just add to VincentÕs comments. The procedures we currently are using to communicate are essentially ad hoc. They have been working in the sense that we have succeeded in releasing by 2:15 p.m. on the day of the meeting a press statement on which weÕve gotten the general agreement of the Committee. This has nothing to do with the issue of lack of communication to the markets. This has to do with our own internal practices. It strikes me that we have been fortunate, because I think we in fact are trying to do something that in the long run is not possible. Namely, we are trying to craft a statement by nineteen people, which I hope everyone agrees is just not feasible. If we ever did it, no one would want to read itÑor they shouldnÕt! The practice of releasing the press statement at 2:15 p.m. on the afternoon of the meeting puts us in a position of dropping on the table a draft statement that a significant number of the members of the Committee have not seen before. Fortunately, we have not had considerable divergences between the views held by individual members and those expressed in the drafts. But I canÕt imagine that thatÕs a proper way to go about doing this because at some point weÕre going to run into a set of serious differences within the Committee and itÕs going to take a long time to resolve them. We could very well run beyond the self-imposed 2:15 p.m. deadline. That could create a lot of difficult problems. In any event, it really isnÕt fair to drop on you a draftÑgranted itÕs only a paragraph or twoÑand ask that you make a judgment on whether it communicates what we are thinking. ThatÕs especially the case when the action is not something that is in dispute by the marketplace because the statement then becomes a critical vehicle by which we convey the substance of our discussion at the meeting. So we have to find a means to communicate somehow to the full Committee what the various options will be in the statement we will look at subsequent to the vote. There are a number of ways of doing that, and I think we do have to move in that direction. Otherwise we are taking too many risks that somedayÑwhen the decisions are getting difficult and the economy is changing in a manner on which we donÕt have full consensusÑthe way we currently forge the press statement will cause us problems. If it is not the general belief among the Committee members that weÕre all looking at the same things on the economic landscape, we will find that this particular process is going to serve us quite poorly. I would suggest that the solution to this problem, in my judgment anyway, has to meet several requirements. One is that we should not have every member involved in trying to draft a statement during the meeting itself. Two, we ought to have a form of communication in advance of the meeting that would enable individual members, should they see something in the contemplated wording of the announcement to which they cannot acquiesce, to so inform the Secretariat. That way we can try to capture a consensus from the Committee in advance of our endeavoring to draft the statement. I think that is feasible. We cannot and should not try to draft a series of statements and send them out in advance for everybody to look at. First of all, I think that would be extremely time-consuming. Second, I have a concern that it would be the focus of the discussion at the meeting rather than a statement that reflects that discussion. In effect by sending out early drafts, we would risk the possibility that the drafts would distract us from concentrating on the areas of the economy we normally discuss, and I donÕt think that is a good idea. I donÕt know where weÕre going to come out today or, if we donÕt come out with a clear plan today, where we will come out when we talk again about our communication policy. Is that at our January meeting? 	9	97	0.0	1.0	47.0
200309	3	REINHART	 Yes, in January. 	9	97	0.0	0.0	999.0
200309	4	GREENSPAN	 I do think that our experience of the last several years highlights the difficulties we confront in trying to reach a consensus when we have a range of opinions on one issue or another. We have to solve that problem. As far as I can see, the problems weÕve had in shifting to the kind of statement weÕve issued recently have caused very little damage. But I think thatÕs partly good fortune and not necessarily good management or good judgment. I donÕt think we can take the risk of leaving that type of problem unresolved. As I said at the beginning, the fact that communication is the problem and not the fundamentals of what we doÑnamely, what the target funds rate is, how soon we move, and the size of any changesÑsuggests that we are handling those big things rather well. Communication should be a relatively modest part of what we do. The fact that we have the luxury to spend a good deal of time on it is an indication that the rest of our world, if I can put it that way, is running satisfactorily. Let me call for a small break at this time so everybody can go get dessert. But letÕs come back as quickly as we can, and weÕll resume with questions to Vincent. Then weÕll go to a broad discussion of the issues. I might add for those of you who have specific points of view that differ from what Vincent laid out or from what I laid out, we will use the discussion period for you to expound on your views. If your commentary gets too extended, people will get up and leave! [Laughter] Why donÕt we take a short break. [Dessert break] 	9	97	0.0	1.0	47.0
200309	5	GREENSPAN	 What IÕd like to do first is to open up the floor for questions to Vincent. Then IÕd like to have those who want to make small presentations of their points of view, which are somewhat different from or in contradiction to VincentÕs, take the floor for an appropriate amount of time. After that weÕll have an open discussion, and you can put on the table various ideas or talk about your concerns regarding what weÕve done. LetÕs see if we can get most of that out of the way and completed this evening, if possible. Questions for Vincent? 	9	97	0.0	1.0	47.0
200309	6	HOENIG	 Mr. Chairman, I have a question about something you said. IÕll ask for VincentÕs interpretation of it so I can get this question on the table now. [Laughter] You were talking about wanting to inform the market about our outlook for the future. I think thatÕs what you were saying in your opening comments. 	9	97	0.0	1.0	56.0
200309	7	GREENSPAN	 Well, going all the way back, thatÕs what the tilt does. 	9	97	0.0	1.0	47.0
200309	8	HOENIG	 ThatÕs what I want to clarify. Are we talking about the risks we see today and how we interpret those risks? Or are we talking about taking the statement further, as we did last time, in terms of policy in the foreseeable future? What is the intent? 	9	97	0.0	1.0	56.0
200309	9	GREENSPAN	 It could be both. 	9	97	0.0	1.0	47.0
