meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
198902	0	GREENSPAN	 I'd like to start by welcoming back Dick Syron, who I understand was here during the tranquil days of 1981 and 1982. I trust his return is an omen. 	5	5	0.0	1.0	47.0
198902	1	SYRON	 There's no information for forecasting in that. 	5	5	0.0	1.0	51.0
198902	2	GREENSPAN	 We appreciate that and we thank you. 	5	5	0.0	1.0	47.0
198902	3	SYRON	 Thank you, Mr. Chairman. 	5	5	0.0	1.0	51.0
198902	4	GREENSPAN	 I guess you can't legally at this stage approve the minutes. You weren't there; you never heard them. Somebody else try it. 	5	5	0.0	1.0	47.0
198902	5	CORRIGAN	 I'll move it. 	5	5	0.0	1.0	31.0
198902	6	KELLEY	 Second. 	5	5	0.0	1.0	48.0
198902	7	GREENSPAN	 Without objection. We'll start with the report on foreign currency operations. Mr. Cross. 	5	5	0.0	1.0	47.0
198902	8	CROSS	 The dollar has risen more or less continuously for the  past two months, nearly offsetting the decline of the previous  two months. The dollar's rise has come as robust growth in the  United States economy has led to expectations of higher dollar interest  rates, and as confidence has grown that the Bush administration  will offer constructive and effective solutions to the nation's  well known economic and financial problems.  At times during this period upward pressure on the  dollar became intense. The Desk intervened on behalf of the United States  authorities on various occasions in operations that were in  general closely coordinated with foreign central banks. In all,  since the December FOMC meeting the Desk has sold more than  $2 billion dollars (all of it against marks) while foreign  central banks have sold more than $3 1/2 billion in coordinated  operations. At present levels, the dollar is just below its  period highs, and is roughly 7 1/2 percent higher against the  mark and 5 1/2 percent higher against the yen than it was at the  time of your last meeting.  During December, many market observers were attributing  the dollar's rise to year-end technical factors. Market dynamics  seemed to propel the dollar higher, as both dealers and  corporations reduce the short dollar positions built up during  the dollar's steep decline in November.  As the year end approached, however, it became apparent  that other factors were also contributing to improved sentiment  toward the dollar:  Successive signs of strong United States economic growth  encouraged market participants to expect that United States  interest rates would continue to move higher.    Market attitudes toward the Bush administration turned  more positive as observers noted that key positions  were being filled with experienced, pragmatic  individuals.  Conciliatory statements from the President-elect and  Congressional leaders left the market with the  impression that serious and good faith efforts would be  undertaken by both sides to reduce the budget deficit.  When trading resumed after the holidays, the factors  that had supported the dollar in late December continued to  encourage dollar buying in the new year. As investors began to  reassess the situation in the new year against the background of  the dollar's rise in December, and its relatively good  performance throughout 1988, there were widespread reports of  Japanese and European interest in dollar-denominated assets.  There were also reports of dehedging by investors, as the dollar  looked less likely to fall, and as the costs of hedging rose with  the declining United States yield curve. And, as a safe haven currency,  the dollar on occasion also benefited from tensions, actual and  rumored, in Libya and the Middle East.  During early January the dollar's rise gained  considerable momentum as further evidence appeared that United States  economic activity was still growing strongly. During these  episodes of upward pressure, coordinated central bank  intervention helped to restrain the dollar's rise. But the  underlying attitude toward the dollar remained bullish. The  dollar moved higher even after Germany and several other European  countries announced increases in official interest rates in mid-  December and again in late January, and despite a modest decline  in long-term interest rate differentials favoring the dollar.  The dollar's buoyancy has been particularly notable  against the German mark. From another point of view, it can be  said that the central banks have been undertaking a substantial  mark support operation. They have bought nearly $11 billion  equivalent of marks during the inter-meeting period, not counting  the Bundesbank's rechanelling of troop dollars and other  receipts. The $11 billion of mark purchases includes almost  $5 1/2 billion worth from sales of dollars by the United States  authorities, the Bundesbank, and other central banks, plus $5 1/2  billion worth of marks purchased by European and other central  banks against their own currencies.  The market seems to hold a relatively pessimistic view  of the prospects for DM investments. Since the last EMS  realignment two years ago, European countries have shown  themselves more willing to use monetary policy to avoid a buildup  of pressures in the exchange market. Without the prospect of a  near-term realignment, investors have moved funds into higher-  yielding currencies, and also to countries in Europe that seem  especially well poised to reap the benefits of 1992 for example,  Spain. These factors have contributed to a relatively weak mark,  and indeed German capital outflows have exceeded the current  account surpluses throughout 1988.  The market's present view is that the dollar will  likely trade with a firm undertone at least for the time being.  But there are developments which could change the picture.  Although the market shrugged off last month's very disappointing  report of the latest United States trade figures, another set of bad trade  numbers on February 17 could cause a reassessment. Also the  dollar could become vulnerable to selling pressures if the  optimistic expectations of the Administrations effectiveness  prove unfounded, and much attention is now focused on the  President's budget presentation tomorrow.  Mr. Chairman, I would like to seek approval of the  operations conducted during the period. Since the day you last  met, the Desk sold a total of $1,115 billion for the Federal  Reserve and an equal amount for the Treasury, all against German  marks. In other operations, the Desk purchased a total of  $37 million equivalent of Japanese yen on behalf of the United States  Treasury to augment reserves. The central bank of Argentina  repaid $46.9 million of its swap drawing from the United States Treasury.  I would also like to inform you that all of the Federal Reserve  swap arrangements with other central banks have been renewed for  one year, as authorized by the Committee last November. 	6	61	0.0	0.0	999.0
198902	9	GREENSPAN	 Any questions for Mr. Cross? If not, may I have a motion to ratify all transactions undertaken by Mr. Cross since the last meeting? 	6	62	0.0	1.0	47.0
