meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
198903	0	JOHNSON	 This is the meeting when officer nominations are usually made. So, I'd like to open the meeting by asking for nominations for the Chairman of the FOMC and then the Vice Chairman. We're open for nominations. 	3	3	0.0	1.0	44.0
198903	1	ANGELL	 I nominate Alan Greenspan--unless it is already set. Do you have someone set to make the motion? 	3	3	0.0	1.0	43.0
198903	2	JOHNSON	 Let's get on with this. 	3	3	0.0	1.0	44.0
198903	3	ANGELL	 Okay. Alan Greenspan and Gerald Corrigan. 	3	3	0.0	1.0	43.0
198903	4	JOHNSON	 All right. We have nominations for Chairman Alan Greenspan and Vice Chairman Gerald Corrigan. All those in favor? 	3	3	0.0	1.0	44.0
198903	5	SPEAKER	 Enthusiastically. 	3	3	0.0	0.0	999.0
198903	6	GREENSPAN	 [Unintelligible.] 	3	3	0.0	1.0	47.0
198903	7	JOHNSON	 I think it goes without saying that we have some outstanding nominations. We're ready to proceed, Mr. Chairman. 	3	3	0.0	1.0	44.0
198903	8	GREENSPAN	 I thank you. I think what we need next is the election of staff officers. Norm, would you read the list? 	3	3	0.0	1.0	47.0
198903	9	BERNARD	 Secretary and Economist, Donald Kohn Assistant Secretary, Normand Bernard Deputy Assistant Secretary, Gary Gillum General Counsel, Virgil Mattingly Deputy General Counsel, Ernest Patrikis Economist, Michael Prell Economist, Edwin Truman Associate Economists from the Board: David Lindsey; Larry Promisel; Charles Siegman; Thomas Simpson; and Lawrence Slifman. Associate Economists from the Federal Reserve Banks: Anatol Balbach, proposed by President Melzer; Richard Davis, proposed by President Corrigan; Thomas Davis, proposed by President Guffey; Alicia Munnell, proposed by President Syron; and Karl Scheld, proposed by President Keehn. 	3	3	0.0	0.0	999.0
198903	10	GREENSPAN	 Would somebody like to move that? 	3	3	0.0	1.0	47.0
198903	11	CORRIGAN	 I will. 	3	3	0.0	1.0	31.0
198903	12	GREENSPAN	 Is there a second? 	3	3	0.0	1.0	47.0
198903	13	JOHNSON	 Second.  	3	3	0.0	1.0	44.0
