meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
198907	0	GREENSPAN	 Good afternoon, everyone. Ed Boehne is in transit. Apparently the train broke down or something unbelievable happened; he's driving in and should be here in about one-half hour. But let's move forward. Would somebody like to move approval of the previous meeting's minutes? 	5	5	0.0	1.0	47.0
198907	1	SEGER	 I'll move it. 	5	5	0.0	1.0	40.0
198907	2	SPEAKER	 Second. 	5	5	0.0	0.0	999.0
198907	3	GREENSPAN	 Without objection. Mr. Cross, would you bring us up to date on your operations? 	5	5	0.0	1.0	47.0
198907	4	CROSS	" During the past three months, the dollar experienced two  bouts of strong upward pressure. The first episode, which started in  late April, was fed largely by investment-related demand for dollars  and a world-wide adjustment in portfolios. This demand appeared to  peak in late May and by the end of that month the dollar had started  to move down. The second episode then was initiated when political  upheaval in China unleashed another set of pressures, and the dollar  moved up again as capital flowed out of Asia. During the course of  this second bout of upward pressure, speculators came to play an  increasingly active role in pushing the dollar higher, and the  weakening of the yen associated with Japan's political difficulties  also has been an important contributing factor.  The United States monetary authorities resisted the dollar's rise  throughout this period with persistent and at times heavy  intervention. For the intermeeting period as a whole, they sold  nearly $10 billion against marks and yen. These operations helped to  keep the dollar's rise in check, so the dollar is once again trading  near the level where it was when you last met. The strongest upward  pressures, the heaviest intervention, and the highest dollar rates  occurred around mid June. Since then, the adjustment of portfolios  has begun to fade, the speculators found themselves overextended and  vulnerable to central bank intervention, and political uncertainties  have lost some of their force. Moreover, questions have arisen about  whether the prospects for growth and interest rates are so favorable  to the dollar as once supposed. Under these circumstances, the  pressures on the dollar receded and subsequently intervention was much  more modest. As of now, the rates for dollar/yen and for dollar/mark  have declined from their intermeeting period highs by roughly 8 or 9  percent to trade below the levels that market participants had  believed to be the top of the unannounced ranges set for the dollar by  G-7.  Throughout both episodes of upward pressure, investment-  related demand for dollars was important, reflecting an unusual  combination of developments in the United States economic and political  environment. The foreign exchange markets, having gained comfort  earlier this year from their perception that the Federal Reserve's  monetary policy stance was relatively tight, grew increasingly  confident that the United States economic expansion would glide into a ""soft  landing""--where a gentle slowdown to a more sustainable pace would  relieve inflationary pressures and yet allow for a continued reduction  in the trade and fiscal deficits. With the United States farther  along the cyclical curve than other countries, and the expectation  that the next interest rate changes would be down in the United States  and up in Europe and Japan, funds were attracted here looking for  capital gains. The many political uncertainties abroad--in Japan, in  Germany, in Britain--also enhanced the dollar as a currency of  denomination for investment. This was partly because the investment  outlook here was presumed to be more stable and predictable, and  partly because of a view that funds could be parked here with some  assurance that United States markets could provide the liquidity to permit a  redeployment when uncertainties abroad are resolved.  Thus, investors sought to increase the share of dollar-  denominated assets in their portfolios, even as interest rate  differentials narrowed by as much as 200 basis points since April.  Investors increased their dollar exposure partly by buying United States  equities and fixed income securities, thereby contributing to the  rallies in the United States capital markets. But perhaps even more  importantly, they reduced the hedges they had previously set up to  protect themselves against exchange-rate loss on dollar portfolios.  The performance of the dollar in the exchange markets during 1988 and  1989 made it appear less necessary for investors and corporate  customers alike to maintain these hedges. We hear for example, that  Japanese insurance companies reduced their hedges from about 60  percent to 35 percent of their portfolios, mainly during May and early  June. Our sense was that if dollar exchange rates were allowed to  ratchet still higher, the dynamics of the market would reinforce this  trend and lead to further dehedging and increases in dollar exposures.  Mr. Chairman, let me comment on the intervention we have  undertaken. During this intermeeting period, United States operations were  much heavier than in earlier periods, as intervention was used to  attempt to shield the economy and domestic financial markets from the  full force of potentially reversible and destabilizing pressures in  the exchange market. It is hard to see what possible gain there would  be from a further sharp and unsustainable rise in the dollar from the  levels it had reached. In the circumstances, the Desk conducted some  of its largest operations to date. We had to request two extensions  of the intermeeting limits that the Committee has in place, though I  should point out that these intermeeting limits were last changed in  the late 1970's when the size of the foreign exchange market was a  fraction of what it is today, perhaps one-tenth as large. In the  event, with the operations of this period, we have increased United States  foreign exchange reserves substantially--the Treasury and the Federal  Reserve together now hold more than $20 billion equivalent of marks  and almost $10 billion of yen. We are in a much more comfortable  reserve position than we were only 18 months ago, for example, when  the dollar was at an all time low and falling, and our yen balances  were virtually down to zero.  Mr. Chairman, I would like to request the Committee's  approval of the foreign exchange operations during the intermeeting  period. Of the Desk's total dollar sales, the Federal Reserve share  was $3,153.75 million sold against yen and $1,814.75 million sold  against marks. Also, as we have reported earlier, the Federal Reserve  warehoused $3 billion of Deutschemarks for the Exchange Stabilization  Fund of the United States Treasury in accordance with existing agreements. "	6	61	0.0	0.0	999.0
198907	5	GREENSPAN	 Are there any questions for Mr. Cross? Lee. 	6	62	0.0	1.0	47.0
198907	6	HOSKINS	 Sam, on the warehousing agreement: When was that done and do we review it regularly at this Committee? 	6	62	0.0	1.0	49.0
198907	7	CROSS	 We review it every year. It was reviewed in March of this year and reestablished without change, as has been done for many years--ever since I've been here. 	6	62	0.0	0.0	999.0
198907	8	TRUMAN	 There were similar arrangements that we used in the early 1970s. 	6	62	0.0	0.0	999.0
198907	9	HOSKINS	 Is that ever questioned by Congress as a way to circumvent the limit that's placed on the [Exchange Stabilization] Fund? 	6	62	0.0	1.0	49.0
