meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199302	0	GREENSPAN	 Even though I have no legal authority at the moment, I call the meeting to order. Governor Mullins has no legal authority but he'll be Chairman pro tem. 	5	5	0.0	1.0	47.0
199302	1	MULLINS	 It's my honor to nominate Chairman Greenspan as Chairman of the FOMC for the coming year. 	3	3	0.0	1.0	52.0
199302	2	LAWARE	 I second the nomination. 	3	3	0.0	1.0	50.0
199302	3	MULLINS	 Are there other nominations? Without objection. I also have the great honor of nominating President Corrigan as Vice Chairman of the FOMC for as long as he may be with us and his successor thereafter for the year ending December '93. Without objection, you're now legal. 	3	3	0.0	1.0	52.0
199302	4	ANGELL	 You mean an unnamed successor? What does that do to Jerry's confidence? 	3	3	0.0	1.0	43.0
199302	5	CORRIGAN	 I'm not worried. 	3	3	0.0	1.0	31.0
199302	6	MULLINS	 Well, you're legal. 	3	3	0.0	1.0	52.0
199302	7	GREENSPAN	 I'm legal. We now have the issue of the staff officers, and I'll request that Norm read the list. 	3	3	0.0	1.0	47.0
199302	8	BERNARD	 Secretary and Economist, Donald L. Kohn; Deputy Secretary, Normand R. V. Bernard; Assistant Secretary, Joseph R. Coyne; Assistant Secretary, Gary P. Gillum; General Counsel, J. Virgil Mattingly; Deputy General Counsel, Ernest T. Patrikis,- Economist, Michael J. Prell; Economist, Edwin M. Truman. Associate Economists from the Board of Governors: David E.Lindsey; Larry J. Promisel; Charles J. Siegman; Thomas D. Simpson; and Lawrence Siifman. Associate Economists from the Federal Reserve Banks: Richard G. Davis, proposed by President Corrigan; Richard W. Lang, proposed by President Boehne; Arthur J. Rolnick, proposed by President Stern; Harvey Rosenblum, proposed by President McTeer; and Karl A. Scheld, proposed by President Keehn. 	3	3	0.0	0.0	999.0
199302	9	GREENSPAN	 Unless there are objections, I will assume that the Committee accepts this slate of officers. The next item on our organizational agenda is the selection of the New York Bank as the Bank to execute transactions for the System Open Market ﻿ Account. Unless there are objections from the Committee, I will assume that that also is authorized. The next item on our agenda is the selection of the Manager of the System Open Market Account, the Deputy Manager for Domestic Operations, and the Deputy Manager for Foreign Operations. Our respective incumbents in these jobs, as you well know, are William J. McDonough, Joan E. Lovett, and Margaret L. Greene. Unless I hear objections, I will assume that the Committee authorizes another term for all of them. The next item is a review of the Authorization for Domestic Open Market Operations, which I believe was circulated to the members of the Committee. Unless somebody has any questions relevant to it, I will assume that the authorization is reaffirmed. [Secretary's note: No objections were heard with regard to any of the above items.] Mr. Truman will now take us to our next agenda item, which is a review of several matters relevant to the foreign [side]. 	3	3	0.0	1.0	47.0
199302	10	TRUMAN	 Mr. Chairman, there are four items to consider: the Foreign Currency Authorization, the Foreign Currency Directive, the Procedural Instructions, and the related agreement to warehouse foreign currencies for the United States Treasury. There is a technical change proposed for the Foreign Currency Authorization and the Procedural Instructions concerning the change of the structure of the management of the System Open Market Account and the new positions of Manager and Deputy Managers. I will be glad to answer any questions. 	41	41	0.0	0.0	999.0
199302	11	GREENSPAN	 Would you like to say a few words on the Gonzalez letter relating to the purchases of the Mexican peso? 	41	41	0.0	1.0	47.0
199302	12	TRUMAN	 We thought that the Committee ought to be aware of the fact that Congressman Gonzalez in one of his January 19th letters raised a number of somewhat garbled questions about the swap network, foreign currency operations, and in particular the purchases of the Mexican peso, all of which have been done in connection with swap operations completely covered by foreign operations. He asked us to provide material to him covering the history of these arrangements going back to the beginning of time or pretty close to it—1962. We are in the process of doing that. Almost all of what we're going to provide involves documents that are already in the public record in the form of the Managers' reports and excerpts from the FOMC policy records with regard to the Mexican swap arrangements and how they have evolved since 1967. 	41	41	0.0	0.0	999.0
199302	13	GREENSPAN	 Unless there is an objection, the vote that we will now have would amend the Foreign Currency Authorization and the two additional documents indicated by Ted only with respect to the updating of the managers' titles. Would somebody like to move [their approval]? 	41	41	0.0	1.0	47.0
199302	14	KELLEY	 So moved, Mr. Chairman. 	41	41	0.0	1.0	48.0
199302	15	GREENSPAN	 Is there a second? 	41	41	0.0	1.0	47.0
199302	16	CORRIGAN	 Second. ﻿ 	41	41	0.0	1.0	31.0
199302	17	GREENSPAN	 Without objection. The next item is the [report on the] examination of the System Open Market Account, which has been circulated. Unless there is a question or an objection, I will assume that that also is accepted. Having worked our way through the organizational items with seeming tranquility, we now get to the less interesting part of our meeting and I will ask somebody to move approval of the minutes of the December 22nd meeting. 	42	42	0.0	1.0	47.0
199302	18	CORRIGAN	 Move it. 	42	42	0.0	1.0	31.0
199302	19	SYRON	 Second. 	42	42	0.0	1.0	51.0
