meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199010	0	GREENSPAN	 Good morning, everyone. Would somebody kindly move the minutes of the last FOMC meeting? 	5	5	0.0	1.0	47.0
199010	1	SEGER	 I'll move. 	5	5	0.0	1.0	40.0
199010	2	GREENSPAN	 Is there a second? Without objection. Mr. Cross, would you bring us up to date on foreign operations? 	5	5	0.0	1.0	47.0
199010	3	CROSS	 Yes, Mr. Chairman. Underlying sentiment toward the dollar has been negative for some time. But with the outlook for other currencies having become more clouded, the negative sentiment for the dollar seems to have eased somewhat. The biggest exchange rate change in the period since the last meeting was against the yen, with the dollar down by 6 percent. In contrast, the dollar was stable or rose modestly against the other G-10 currencies. Some traders tell us that with problems seen for so many currencies these days, they see their task as a search for the least bad. With respect to the dollar, there continues to be a lot of attention on the weak United States economic fundamentals, and, associated with that, the potential for further declines in United States interest rates, which at the short end are already at or below those of other major countries. Also, the Persian Gulf situation has not led to any safehaven surge in dollar exchange rates, as might have been expected from previous experience. Nevertheless, we suspect that the uncertainties of that situation have been providing the dollar with some support and have eased the dollar's decline. For one thing, we have heard talk of some large purchase orders for dollars coming out of the region, orders which, depending on the story, may be related to precautionary shifts in portfolios, needs for liquid funds, or financing of armaments. For another, market participants still generally believe that, in the event of a real war with real bullets, the immediate reaction would be to rush into dollars, and this prospect has left traders and investors hesitant to short the dollar too much. More recently, the expressions of concern by various officials about the inflationary risks posed by higher oil prices and a declining dollar have given some comfort to market participants and may have helped support the dollar. With respect to the mark, we have seen a greater recognition of the possible costs and risks inherent in German re-unification. This is not the fear that existed earlier of an immediate inflation surge, but rather disappointment about the extent of dislocation of businesses, of unemployment in East Germany, and of the slowness of capital to be attracted there. This new scenario may mean that interest rates in the near term will not rise as much as earlier believed, and some fear that the longer term consequences for inflation may be more serious. With respect to the pound sterling and the Canadian dollar, these two currencies have at times been attractive for their combined attributes of high interest rates and oil exporting capabilities. But both are seen as vulnerable to weakening domestic economies and other problems. For sterling there has been disappointment over the timing of entry into the exchange rate mechanism of the EMS and over the persistence of inflation. For the Canadian dollar there has been anxiety over the declining popularity of Mulroney and concern over the political situations in Quebec and Ontario. Thus, the yen was the only true winner in terms of exchange rate increases in this period. With its 3/4 percent discount rate increase at the end of August, the yen strengthened generally and rose against the European currencies by even a bit more than against the dollar. There are positive factors for the yen, in Japan's very strong domestic growth and in confidence in the bank of Japan's commitment to fight inflation. Yet the yen, too, has its problems, most notably the shakiness of Japanese financial markets. By yesterday, both stock prices and bond prices had fallen by nearly 50 percent this year in an environment of progressively rising interest rates. The domestic economy has continued to be very robust despite these financial market declines. But the bond and stock price declines have adversely affected the earning and balance sheets of Japanese banks and other financial institutions. Particularly in September, these conditions led to a repatriation of funds to Japan as the fiscal half year end approached, and this process contributed to the yen's recent strength. (I should note that this morning there has been a sharp rise in the Nikkei Dow by more than 13%, and also sharp declines in yen short-term and long-term interest rates.) At the present, market sentiment toward the dollar remains negative but there is a note of caution. There has been a palpable diminution in the conviction with which analysts are forecasting further declines, partly because of the problems facing other currencies, partly because of fears of overt war, partly because the G-7 communique has provided some reassurance that the officials aren't seeking further declines for the dollar. But, there are many reminders of how tenuous the situation is. We have seen new lows against the mark and Swiss franc in this period; the trade-weighted average is at the lowest point we have seen for many years; and there are questions about the prospects for the continued capital inflows, particularly from Japan, that are required to finance the deficit. Concerning last Sunday's budget package, the initial reaction of the exchange market has been that it removes an obstacle to monetary easing, but generally participants are waiting to see what the Congress does and what the Fed does. Since the last FOMC meeting, the Desk has not intervened in the foreign exchange market. There have been no further sales of foreign currencies to reduce warehousing, but there have been informal discussions with the Treasury staff about possible additional steps to reduce outstanding warehousing. The Treasury has continued its sale of ESF holdings of SDRs for dollars. As you may recall, the SDRs are sold to IMF member nations who require SDRs to pay Fund charges. Since July 12, a total of SDR 414.1 million, equivalent to $570.1 million, have been sold, out of total sales of 500 million SDRs contemplated. In other operations during the period, Hungary made final repayments on the first two drawings of its multilateral facility with the ESF and Bank for International Settlements (BIS), and repaid the remaining commitments on its multilateral facility with the ESF, BIS and Kreditanstalt fuer Wiederaufbau, with the ESF receiving payments totaling $13.4 million. 	6	61	0.0	0.0	999.0
199010	4	GREENSPAN	 Questions for Mr. Cross? 	6	62	0.0	1.0	47.0
199010	5	BOEHNE	 Sam, could you elaborate some on your comments about the dollar being less of a safe haven, which certainly has been true in this latest Middle East crisis? Do you see that as something that has been evolving over time and the Middle East situation brought it to a head? Or do you see it as something that is more transitory? What are your thoughts on it? 	6	62	0.0	1.0	33.0
199010	6	CROSS	 Well, it's very hard to be sure. It may be that over time as other currencies tend to be more widely used and as other markets tend to be further developed one might expect some lessening of the uniqueness of the dollar. Also, we now have a situation in Europe where for the first time the political differences and uncertainties that existed before aren't there, which may have meant that on this occasion there was more willingness to use some of these other currencies because they don't see the same kinds of political East/West problems as before. It could be for any number of reasons. But it's certainly true that the traders we talk to tell us that the old timers who work for them were all taking positions that assumed there would be a lot more movement into the dollar than happened. As I say, it could be having a significant effect in the kind of cautionary attitudes [unintelligible]. We also detect that a lot of people are very hesitant to be very short of the dollar in these circumstances because they think if there is overt military hostility the likelihood is very high that the dollar would pop up. So, quite often recently on Fridays we see evidence that there's a lot of settling of the books--that people don't like to go home for the weekend very short of dollars because they fear that if some really serious hostilities were to break out they could find themselves suffering very, very large costs. 	6	62	0.0	0.0	999.0
199010	7	GREENSPAN	 Other questions for Sam? 	6	62	0.0	1.0	47.0
199010	8	CORRIGAN	 I'll make a comment in the context of Ed Boehne's question. In this immediate setting I think it is also true that concern abroad about financial fragility--or whatever you want to call it--in the United States and in United States financial institutions unquestionably has been a factor in the timeframe of the last month or so. It's impossible to quantify that, but there's no question in my mind that that's a factor. 	6	62	0.0	1.0	31.0
199010	9	CROSS	 Well, that's true. I certainly should have mentioned that factor. There is hesitation about United States institutions. ﻿ 	6	62	0.0	0.0	999.0
