meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199003	0	GREENSPAN	 Governor LaWare has moved that it is a good morning. Are there any seconds? 	5	5	0.0	1.0	47.0
199003	1	JOHNSON	 Second. 	5	5	0.0	1.0	44.0
199003	2	SPEAKERS	 It's too early to tell! 	5	5	0.0	0.0	999.0
199003	3	GREENSPAN	 Can I have a motion to approve the minutes? 	5	5	0.0	1.0	47.0
199003	4	SEGER	 I'll move it. 	5	5	0.0	1.0	40.0
199003	5	SYRON	 Second. 	5	5	0.0	1.0	51.0
199003	6	GREENSPAN	 Without objection. Mr. Cross, would you bring us up to date? 	5	5	0.0	1.0	47.0
199003	7	CROSS	 Since your last meeting, the dollar has strengthened. It is now trading 3 percent higher against the German mark and 7 percent higher against the Japanese yen, despite substantial intervention and the fact that interest rate differentials have moved generally unfavorably for the dollar. There has been both a positive and a negative element in the dollar's strength--positive in that investors find the dollar more attractive because the United States economy now looks a bit more robust than had been expected, negative in that investors find the yen and the mark less attractive than before because of problems that Japan and Germany face. On the positive side, data on United States business activity released in recent weeks, as well as revisions to fourth quarter GNP, have generally been stronger than anticipated. Comments by Federal Reserve officials reflecting the continuing priority to be attached to reducing inflation, particularly in the context of last week's release of February consumer price figures, have also served to dispel any lingering hopes that the Federal Reserve would soon lower interest rates. In these circumstances, sentiment towards the dollar has tended to improve in the period since your last meeting. The more important influences have been on the negative side. The dollar's sizable rise against the yen during the intermeeting period reflected a continued deterioration in sentiment towards that currency. Although the Liberal Democrats maintained control of the Lower House in last month's elections the Japanese political situation is still seen as unsettled, and as limiting the ability of the authorities to respond effectively to changing circumstances. The Japanese monetary officials' prolonged disputes and vacillation over raising the discount rate was seen as a clear example of the political weakness that has developed, and the belated 1 percent increase in the official rate on March 20 did little to repair this impression. Investors, especially Japanese investors, have had their confidence shaken and have responded to this discouraging situation not only in their own financial markets--the Nikkei Dow has declined by 18 percent since the beginning of the year--but also in the exchange markets. In these circumstances, the Japanese have been most eager to intervene to try to keep the yen from falling, and have strongly urged us to join, including at meetings with the President and Secretary Brady. They are deeply troubled that further declines of the yen may be taken as confirmation of political weakness or even of a fracturing of the power structure that has held things together so well for so long in Japan. They also worry that a depreciated yen will bring a reversal in Japan's progress towards eliminating its international imbalance. And they are concerned about the possibility that further interest rates increases might further destabilize their stock market, given the already sharp rises in bond yields and the contrast with the stock market when returns are so much lower. In the circumstances the Japanese have relied heavily on intervention, selling during the intermeeting period. In support of these operations, the Desk sold just under $1 1/2 billion against yen, spread over 11 trading days. The first six days operations were financed jointly by Treasury and the Federal Reserve, but Federal Reserve operations were suspended after March 2. At that time, System currency balances had reached a level which, with anticipated interest receipts, would almost entirely use up our authorized limit of $21 billion by the time of today's FOMC meeting. In Germany attention has also focused on political issues and inflationary concerns. When you last met, the mark was benefiting from the view that developments in East Germany would provide major opportunities for the West German economy, notwithstanding possible inflationary pressures, and the mark was trading at its highest levels in almost two years. Then, on February 7, the West German government announced plans for immediate talks on German monetary union. Market participants quickly focused on the possible inflationary consequences of such a move. Observers noted that monetary union could result in a worrisome increase in the German monetary aggregates, and possibly unleash pent-up demand among East Germans. Moreover, Bundesbank President Poehlís initial doubts and subsequent perfunctory endorsement of monetary union left an impression that the Bundesbankís staunch stand against inflation might be subverted by political imperatives. The German bond market experienced a sharp sell-off during February with the yield on 10-year bonds rising by more than 100 basis points to briefly surpass 9 percent. These conditions weighed on the mark, which traded with a decidedly weaker tone. In this environment, the Bundesbank has been firmly determined not to allow significant weakening of the mark, which they felt would signal a lack of confidence in their ability to deal with the inflationary pressures. Thus in early March, when the downward pressures against the mark were most acute, the Bundesbank and other European central banks intervened to sell a total of about $1 billion against marks over four trading days. On March 5 and March 7, the United States Treasury also intervened to sell a total of $200 million against marks, in conjunction with its larger intervention operations against the yen. At that time Treasury officials expressed the view that such dollar sales would help reinforce its efforts to resist upward pressure on the dollar/yen rate. We in the Fed were concerned that the intervention in marks would be misconstrued as a more generalized effort to reduce the dollar against all currencies. We were unable to convince the Treasury of this view and the Desk intervened for Treasury account. After the initial sale of $200 million, the Treasury has not pushed for further mark intervention, although there were some other occasions of upward dollar pressure against the mark. In the circumstances, we did not intervene for Federal Reserve account after March 2, pending the review of System foreign currency operations that had earlier been scheduled for todayís FOMC meeting, which could provide the Committee with an opportunity for a comprehensive discussion of System foreign currency operations. To summarize the numbers, Mr. Chairman, during this intermeeting period, the Desk sold a total of $1480 million against yen and $200 million against marks. The Treasury financed all of the sales against marks, and all but $325 million of sales against yen. Accordingly I request the Committeeís approval of the Systemís share, the sale of $325 million against yen. I would note that our present currency balances are just below the $21 billion authorized limit, and also that the Treasury has now warehoused $9 billion of the $10 billion currently authorized. 	6	61	0.0	0.0	999.0
199003	8	GREENSPAN	 Questions for Mr. Cross? 	6	62	0.0	1.0	47.0
199003	9	BOEHNE	 When is the last time that the Fed did not share in intervention with the Treasury? 	6	62	0.0	1.0	33.0
